"TIME","GEO","CROPS","STRUCPRO","Value","Flag and Footnotes"
"2016","Switzerland","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","376.03",""
"2016","Montenegro","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","29.92","p"
"2016","North Macedonia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","198.53",""
"2016","Albania","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","238.30",""
"2016","Serbia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","714.35",""
"2016","Turkey","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","4 751.00",""
"2016","Bosnia and Herzegovina","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","422.95","e"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","98.60",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","61 990.99",""
"2017","European Union - 27 countries (from 2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","55 772.99",""
"2017","European Union - 28 countries (2013-2020)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","61 990.99",""
"2017","Belgium","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","4 416.67",""
"2017","Bulgaria","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","227.71",""
"2017","Czechia","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","688.97",""
"2017","Denmark","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","2 171.00",""
"2017","Germany (until 1990 former territory of the FRG)","Potatoes (including seed potatoes)","Harvested production in EU standard humidity (1000 t)","11 720.00",""
