TIME,GEO,male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,Per capita consumption
2011,Bulgaria,0.4870017780205826,0.5129982219794174,0.13232107064982354,0.1180571471528806,0.28282129244442344,0.2821931571107729,0.1846073326420995,0.24,0.5589999999999999,0.201,0.6589999999999999,2911.0,31.52346497307594
2011,Czechia,0.4908327485467111,0.5091672514532889,0.14511338185369682,0.11975819728760087,0.305141516455414,0.2738878302494838,0.15609907415380447,0.139,0.703,0.158,0.7052499999999999,7451.0,76.7951423565647
2011,Germany (until 1990 former territory of the FRG),0.4877037259013465,0.5122962740986535,0.13566883375540134,0.11123376093597193,0.2589181043893597,0.2875475967864951,0.206631704132772,0.181,0.5760000000000001,0.243,0.773,19043.0,147.55541383782628
2011,Estonia,0.4660589925244048,0.5339410074755953,0.15349036595821489,0.130243821728863,0.2773490967615781,0.2644209797993472,0.17449573575199676,0.177,0.51,0.313,0.7475,5603.0,83.17915858189312
2011,Ireland,0.4964964084604259,0.5035035915395741,0.21267191160741225,0.1286517850716306,0.31730972650567796,0.226101051416565,0.11526552539871415,0.29100000000000004,0.365,0.344,0.7120000000000001,19726.0,77.899643416663
2011,Greece,0.4902680765004057,0.5097319234995944,0.14638106793323474,0.10909594843011916,0.2976173095401115,0.2540047136700748,0.19290096042645985,0.371,0.407,0.222,0.6725,10985.0,68.12849893269967
2011,Spain,0.4939120590417581,0.5060879409582418,0.15029191611216913,0.10277787551481048,0.3234050341252719,0.2524628553681009,0.1710623188796476,0.47,0.237,0.29300000000000004,0.7390000000000001,13929.0,52.608285215642155
2011,France,0.484203159369665,0.5157968406303349,0.18574328355893616,0.12307855366990066,0.2600702159096052,0.2637216574330541,0.16738628942850384,0.312,0.42,0.267,0.7010000000000001,20005.0,114.50240764203407
2011,Croatia,0.4822426481815128,0.5177573518184871,0.15266522870109656,0.1181270144902266,0.27005818608872045,0.2818345693108185,0.1773150014091379,0.246,0.6,0.154,0.6415000000000001,5579.0,39.05025272404185
2011,Italy,0.4837093565215282,0.5162906434784718,0.14069306181839744,0.09979949360470004,0.28081179232975023,0.2736698700860731,0.20502578216107925,0.455,0.414,0.132,0.6204999999999999,15971.0,25.888284769953316
2011,Cyprus,0.4867609565216356,0.5132390434783645,0.16828559894540168,0.159585400910508,0.3008880013242021,0.24440578219019685,0.1268352166296914,0.28300000000000003,0.38,0.337,0.7354999999999999,16990.0,150.13974380500886
2011,Latvia,0.4569250532028989,0.5430749467971011,0.1419754603888451,0.1340356356993259,0.27335565083473723,0.2669163527514876,0.18371690032560412,0.195,0.568,0.236,0.7282500000000001,4195.0,118.96240489153357
2011,Lithuania,0.4609934259061492,0.5390065740938509,0.1488631941159436,0.14230089353689393,0.2641758403033754,0.2660224701138837,0.1786376019299034,0.159,0.563,0.279,0.71375,3857.0,190.33030333605453
2011,Luxembourg,0.4974581900593936,0.5025418099406065,0.17592020944045014,0.11928727727414815,0.3039055173491716,0.26200765864332604,0.13887933729290405,0.29100000000000004,0.393,0.317,0.6795,32538.0,38.44951547358549
2011,Hungary,0.4750684026653256,0.5249315973346744,0.14592935793726286,0.1233440105783037,0.2998031589503493,0.2635710267119393,0.16735244582214487,0.243,0.5770000000000001,0.18,0.62375,4493.0,60.09780764976233
2011,Malta,0.4973746292070392,0.5026253707929608,0.1500015663065768,0.1352590068652422,0.2729494034781645,0.2847882714963529,0.15700175185366358,0.589,0.26,0.151,0.6185,10862.0,45.591569897033416
2011,Austria,0.4870198362682808,0.5129801637317192,0.14738887501188036,0.1215791117642592,0.2811121071778415,0.2734936294978821,0.17642627654813686,0.231,0.606,0.163,0.7454999999999999,21463.0,97.43928596502707
2011,Poland,0.4841929575286768,0.5158070424713233,0.1525000132675759,0.13703356654666649,0.29609167690021504,0.278243476989741,0.13613126629580158,0.17500000000000002,0.622,0.203,0.65725,5032.0,239.3680871660295
2011,Portugal,0.47797941513826,0.5220205848617401,0.15087629759642765,0.10888095883737024,0.2883599217268667,0.26494683818857984,0.1869359836507556,0.642,0.203,0.155,0.73625,8410.0,36.86846555394775
2011,Romania,0.4868023307422391,0.513197669257761,0.1583003940926159,0.1229284492906328,0.3031411512783838,0.25441650524413045,0.16121350009423707,0.3,0.5720000000000001,0.129,0.64125,2089.0,201.8197976450289
2011,Slovenia,0.4948631565187405,0.5051368434812595,0.14186643280204894,0.11210185987730888,0.29519863778412625,0.2855097749524556,0.1653232945840603,0.19699999999999998,0.588,0.21600000000000005,0.7027499999999999,11999.0,46.912748044204704
2011,Slovakia,0.4868241610578946,0.5131758389421053,0.15420757110965969,0.13952499477973446,0.31137075827926697,0.26908215678005865,0.12581451905128024,0.157,0.68,0.16399999999999998,0.6869999999999999,6306.0,40.29711192286395
2011,Finland,0.4908428888116629,0.5091571111883372,0.16514072951788894,0.12275909181221578,0.2509526952662524,0.2860790776138751,0.17506840578976782,0.229,0.446,0.325,0.7497499999999999,21826.0,125.2586843912759
2011,Sweden,0.4981370219753026,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.2562610654479761,0.18450778869468334,0.244,0.465,0.29100000000000004,0.79925,21584.0,93.67462617770353
2011,United Kingdom,0.4911178433770322,0.5088821566229678,0.17588517389304512,0.13072240575799146,0.27375231448968124,0.2552462823930971,0.16439382346618509,0.238,0.43,0.332,0.7552500000000001,17136.0,95.45792289018156
