TIME,GEO,male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,Per capita consumption
2011,Belgium,0.4910367925933023,0.5089632074066976,0.1697444275504748,0.12118497127166625,0.26856633224363896,0.2693158342270694,0.17118843470715062,0.319,0.3770000000000001,0.304,0.667,19950.0,1.819894446122125
2011,Bulgaria,0.4870017780205826,0.5129982219794174,0.13232107064982354,0.1180571471528806,0.28282129244442344,0.2821931571107729,0.1846073326420995,0.24,0.5589999999999999,0.201,0.6589999999999999,2911.0,6.924550891378181
2011,Czechia,0.4908327485467111,0.5091672514532889,0.14511338185369682,0.11975819728760087,0.305141516455414,0.2738878302494838,0.15609907415380447,0.139,0.703,0.158,0.7052499999999999,7451.0,27.590104103938586
2011,Denmark,0.4957321367298802,0.5042678632701199,0.17895226941992884,0.124792559401564,0.26026466794757713,0.26806324753247296,0.16792725569845707,0.309,0.413,0.278,0.77775,26944.0,92.26835530087608
2011,Germany (until 1990 former territory of the FRG),0.4877037259013465,0.5122962740986535,0.13566883375540134,0.11123376093597193,0.2589181043893597,0.2875475967864951,0.206631704132772,0.181,0.5760000000000001,0.243,0.773,19043.0,40.08872122651044
2011,Estonia,0.4660589925244048,0.5339410074755953,0.15349036595821489,0.130243821728863,0.2773490967615781,0.2644209797993472,0.17449573575199676,0.177,0.51,0.313,0.7475,5603.0,77.1625829159334
2011,Greece,0.4902680765004057,0.5097319234995944,0.14638106793323474,0.10909594843011916,0.2976173095401115,0.2540047136700748,0.19290096042645985,0.371,0.407,0.222,0.6725,10985.0,13.507570352640633
2011,Spain,0.4939120590417581,0.5060879409582418,0.15029191611216913,0.10277787551481048,0.3234050341252719,0.2524628553681009,0.1710623188796476,0.47,0.237,0.29300000000000004,0.7390000000000001,13929.0,28.711830718526045
2011,France,0.484203159369665,0.5157968406303349,0.18574328355893616,0.12307855366990066,0.2600702159096052,0.2637216574330541,0.16738628942850384,0.312,0.42,0.267,0.7010000000000001,20005.0,9.972495457397507
2011,Croatia,0.4822426481815128,0.5177573518184871,0.15266522870109656,0.1181270144902266,0.27005818608872045,0.2818345693108185,0.1773150014091379,0.246,0.6,0.154,0.6415000000000001,5579.0,18.905059073064677
2011,Italy,0.4837093565215282,0.5162906434784718,0.14069306181839744,0.09979949360470004,0.28081179232975023,0.2736698700860731,0.20502578216107925,0.455,0.414,0.132,0.6204999999999999,15971.0,4.678707157402826
2011,Latvia,0.4569250532028989,0.5430749467971011,0.1419754603888451,0.1340356356993259,0.27335565083473723,0.2669163527514876,0.18371690032560412,0.195,0.568,0.236,0.7282500000000001,4195.0,98.71758720334714
2011,Lithuania,0.4609934259061492,0.5390065740938509,0.1488631941159436,0.14230089353689393,0.2641758403033754,0.2660224701138837,0.1786376019299034,0.159,0.563,0.279,0.71375,3857.0,85.33742516186265
2011,Luxembourg,0.4974581900593936,0.5025418099406065,0.17592020944045014,0.11928727727414815,0.3039055173491716,0.26200765864332604,0.13887933729290405,0.29100000000000004,0.393,0.317,0.6795,32538.0,18.150203188496405
2011,Hungary,0.4750684026653256,0.5249315973346744,0.14592935793726286,0.1233440105783037,0.2998031589503493,0.2635710267119393,0.16735244582214487,0.243,0.5770000000000001,0.18,0.62375,4493.0,20.38510585413854
2011,Netherlands,0.4949316451285225,0.5050683548714775,0.17453830945006002,0.1225683018869284,0.26560088771484336,0.2814941510761507,0.15579834987201754,0.316,0.404,0.28,0.78075,20310.0,0.818933994100193
2011,Austria,0.4870198362682808,0.5129801637317192,0.14738887501188036,0.1215791117642592,0.2811121071778415,0.2734936294978821,0.17642627654813686,0.231,0.606,0.163,0.7454999999999999,21463.0,41.42605446293351
2011,Portugal,0.47797941513826,0.5220205848617401,0.15087629759642765,0.10888095883737024,0.2883599217268667,0.26494683818857984,0.1869359836507556,0.642,0.203,0.155,0.73625,8410.0,6.523391660481725
2011,Romania,0.4868023307422391,0.513197669257761,0.1583003940926159,0.1229284492906328,0.3031411512783838,0.25441650524413045,0.16121350009423707,0.3,0.5720000000000001,0.129,0.64125,2089.0,20.161335238438582
2011,Slovenia,0.4948631565187405,0.5051368434812595,0.14186643280204894,0.11210185987730888,0.29519863778412625,0.2855097749524556,0.1653232945840603,0.19699999999999998,0.588,0.21600000000000005,0.7027499999999999,11999.0,4.2240008116324885
2011,Slovakia,0.4868241610578946,0.5131758389421053,0.15420757110965969,0.13952499477973446,0.31137075827926697,0.26908215678005865,0.12581451905128024,0.157,0.68,0.16399999999999998,0.6869999999999999,6306.0,14.65012352464911
2011,Sweden,0.4981370219753026,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.2562610654479761,0.18450778869468334,0.244,0.465,0.29100000000000004,0.79925,21584.0,94.24814429715886
2011,United Kingdom,0.4911178433770322,0.5088821566229678,0.17588517389304512,0.13072240575799146,0.27375231448968124,0.2552462823930971,0.16439382346618509,0.238,0.43,0.332,0.7552500000000001,17136.0,10.632387794257456
2011,Norway,0.5001415562653129,0.4998584437346872,0.18732761485314425,0.1306097894337851,0.27622413651186256,0.2549854124896729,0.15085304671153515,0.254,0.425,0.321,0.77825,36475.0,49.614810463985464
2011,Switzerland,0.4926759823911512,0.5073240176088488,0.15130822423099785,0.11900686824392062,0.2857830629059175,0.2749474151266039,0.1689544294925601,0.214,0.4970000000000001,0.289,0.8207499999999999,33799.0,2.9110050731029484
2011,Montenegro,0.4938694845527144,0.5061305154472856,0.1922997499395015,0.14026780672743405,0.27917722029523273,0.260127450189562,0.12812777284826973,0.224,0.612,0.16399999999999998,0.5715000000000001,,1.629426474146971
2011,North Macedonia,0.5010878420286163,0.4989121579713836,0.17448781986347048,0.1522050431539836,0.30072901942561164,0.2551767281522629,0.1174013894046714,0.38,0.47,0.15,0.6417499999999999,,6.338454000517187
2011,Serbia,0.4869201049320635,0.5130798950679365,0.1444899565596261,0.11896837489479832,0.26984855235757216,0.29480873672645663,0.17188437946154678,0.28800000000000003,0.563,0.15,0.595,,13.15167283569345
2011,Turkey,0.5024644687488793,0.4975355312511208,0.25607456387958666,0.17016529498234662,0.3093842181220327,0.19210896606632386,0.07226695694971018,0.7000000000000001,0.187,0.113,0.532,3326.0,7.921545447940878
2012,Belgium,0.4911829650874977,0.5088170349125023,0.16981661697765302,0.12074823068378528,0.26630187427844393,0.2693558954951607,0.1737773825649571,0.314,0.374,0.313,0.6692500000000001,20280.0,1.8084327136178415
2012,Bulgaria,0.4867828525509798,0.5132171474490203,0.13374178269969636,0.11383942950290588,0.2845009242245085,0.2794318830705872,0.1884859805023021,0.23,0.564,0.207,0.67125,2859.0,7.74235917995683
2012,Czechia,0.4910034748647011,0.5089965251352989,0.1467087781621816,0.11542271650558353,0.30512538973836895,0.27078557833580585,0.16195753725805995,0.134,0.696,0.17,0.716,7791.0,31.276162028357682
2012,Denmark,0.4957921453858389,0.5042078546141612,0.1767682415031155,0.126619115508315,0.2552470058324356,0.2678899227239918,0.17347571443214213,0.30100000000000005,0.414,0.28500000000000003,0.77225,27184.0,121.65720875990681
2012,Germany (until 1990 former territory of the FRG),0.4883726202228616,0.5116273797771385,0.13411287983378128,0.1101737129938664,0.2549728923574499,0.294044808839768,0.20669570597513445,0.179,0.5720000000000001,0.249,0.77225,19592.0,59.58577281367993
2012,Estonia,0.4664428542646224,0.5335571457353777,0.15515043951292504,0.12473655257969073,0.27822613202215185,0.26484492728360715,0.17704194860162525,0.168,0.511,0.321,0.748,5985.0,105.79399449297738
2012,Greece,0.4892373596997981,0.5107626403002019,0.1466733222651236,0.10702142786399847,0.29313458301996154,0.2564918694119627,0.1966787974389536,0.359,0.413,0.229,0.6744999999999999,9460.0,14.127211289213113
2012,Spain,0.4933765635125933,0.5066234364874067,0.15115782170184647,0.10045711051076077,0.3176686195602614,0.25710794338417703,0.1736085048429544,0.464,0.236,0.3,0.7427499999999999,13864.0,21.336992763436815
2012,France,0.4841734643281538,0.5158265356718462,0.1858289621013888,0.12121914396687115,0.25793220253454424,0.2636263995227843,0.17139329187441155,0.304,0.419,0.27699999999999997,0.7072499999999999,20605.0,12.211501870421923
2012,Croatia,0.482300448271088,0.517699551728912,0.15088152808803776,0.11771395776972038,0.2685533902839674,0.28386191342156564,0.17898921043670885,0.231,0.611,0.158,0.63875,5377.0,22.93974907296192
2012,Italy,0.4836599468362293,0.5163400531637706,0.14016883835152474,0.09965704231054047,0.2766472999631092,0.2752435098594717,0.20828330951535395,0.4420000000000001,0.419,0.139,0.63475,15979.0,5.13282381226169
2012,Latvia,0.4571625865054653,0.5428374134945347,0.14287956893857776,0.1271167583539424,0.2739810437433643,0.2704085899297393,0.18561403903437626,0.174,0.574,0.252,0.74425,4459.0,136.5895072067715
2012,Lithuania,0.4606113047464727,0.5393886952535273,0.1478409037564742,0.13869933191083755,0.2611953292687109,0.2713729769969181,0.18089145806705928,0.15,0.564,0.28600000000000003,0.7182500000000002,4337.0,123.21712215274728
2012,Luxembourg,0.4988444383474992,0.5011555616525007,0.17142895248764892,0.12139970620345125,0.3037078953535561,0.263879600573875,0.13958384538146873,0.284,0.3820000000000001,0.33399999999999996,0.69425,32779.0,21.05351403154788
2012,Hungary,0.4757049615255855,0.5242950384744146,0.14501619776629404,0.12223974707823508,0.2933221908139661,0.27068176612288153,0.1687400982186233,0.235,0.5750000000000001,0.19,0.637,4696.0,21.62017937106855
2012,Netherlands,0.495080616374507,0.5049193836254929,0.17313800047673844,0.12239028142152215,0.2618540271846109,0.2802559755481476,0.16236171536898095,0.308,0.406,0.28600000000000003,0.7902499999999999,20562.0,1.1135452771215517
2012,Austria,0.487403071387769,0.5125969286122309,0.14558948426170365,0.12105582210341645,0.2771258881740641,0.2782631220459363,0.1779656834148795,0.224,0.608,0.16899999999999998,0.7509999999999999,21807.0,39.226362227660616
2012,Portugal,0.47716250135879906,0.522837498641201,0.14919755448428335,0.10807892094379286,0.2843446054683195,0.2679434982439479,0.1904354208596564,0.616,0.217,0.16699999999999998,0.73425,8323.0,4.44585757433935
2012,Romania,0.4865201505812402,0.5134798494187598,0.15845191251033292,0.12203958440278352,0.30471886041378593,0.2534466069758374,0.1613430356972603,0.292,0.573,0.135,0.64775,2049.0,17.77667551287331
2012,Slovenia,0.4946402230897068,0.5053597769102932,0.14310365965197694,0.10866087795841003,0.29181861701506595,0.288574144634677,0.1678427007398701,0.19,0.58,0.23,0.7040000000000001,12122.0,3.780109521010987
2012,Slovakia,0.4869717237425897,0.5130282762574103,0.15405669758389673,0.13472531799548584,0.3128092663612568,0.2706106334892703,0.12779808457009034,0.15,0.68,0.17,0.69425,6927.0,15.380282670055559
2012,Sweden,0.4984610647320876,0.5015389352679125,0.16706677472132606,0.1311037656908178,0.2585622157040258,0.255067803947229,0.18819943993660135,0.238,0.461,0.30100000000000005,0.8029999999999999,23782.0,97.49173640217002
2012,United Kingdom,0.4914748838524328,0.5085251161475672,0.17583988544121712,0.13017622717524227,0.2709242800009979,0.2553374679943746,0.1677221393881681,0.222,0.4310000000000001,0.34600000000000003,0.7605,19168.0,10.694213070466175
