Name,BUURTCODE,Population,Consumptionpercapita,Total Consumption
Huygenspark,18,7895,17.624220347016756,139143.2196396973
Rivierenbuurt-Zuid,62,850,17.640870036007126,14994.739530606057
Rivierenbuurt-Noord,63,3690,17.569427887372868,64831.188904405884
Kortenbos,11,7275,16.494150538766892,119994.94516952914
Voorhout,12,2355,18.30088440206885,43098.58276687214
Uilebomen,13,3180,15.995789710883654,50866.61128061002
Zuidwal,14,6885,16.559676262584446,114013.37106789391
Schildersbuurt-West,15,14115,6.260154626179058,88362.0825485174
Schildersbuurt-Noord,16,9985,6.35396716426314,63444.36213516745
Schildersbuurt-Oost,17,7230,6.340860281240636,45844.4198333698
Transvaalkwartier-Noord,32,3945,5.963926226861409,23527.688964968256
Transvaalkwartier-Midden,33,5005,15.891083527524179,79534.87305525852
Transvaalkwartier-Zuid,34,7235,6.15589406006991,44537.893524605795
Rustenburg,30,6100,14.616858947816834,89162.83958168268
Oostbroek-Noord,31,4500,15.119264465116713,68036.6900930252
Oostbroek-Zuid,35,8055,15.415771281824206,124174.03767509398
Leyenburg,84,14910,7.498900696081003,111808.60937856777
"Venen, Oorden en Raden",87,8585,6.956232734932102,59719.25802939209
"Zijden, Steden en Zichten",96,7850,14.99313808144055,117696.13393930832
Dreven en Gaarden,98,10815,7.6932316907448905,83202.300735406
De Uithof,99,1380,21.353295163713423,29467.547325924523
Morgenstond-Zuid,80,5930,14.81594215309558,87858.5369678568
Morgenstond-West,88,7405,7.0586979716254135,52269.65847988619
Morgenstond-Oost,89,5560,14.072822338223743,78244.89220052402
Moerwijk-Oost,20,3265,15.772247012930297,51496.38649721742
Moerwijk-West,37,6240,5.989095649574948,37371.95685334768
Moerwijk-Noord,38,6975,15.99805382299826,111586.42541541287
Moerwijk-Zuid,39,4600,16.154181295604463,74309.23395978053
Groente- en Fruitmarkt,21,5315,15.48330427528641,82293.76222314726
Laakhaven-Oost,19,4050,14.719225891915098,59612.864862256145
Laakhaven-West,22,5510,15.222861075830295,83877.96452782492
Spoorwijk,23,4340,6.340370470057011,27517.207840047427
Laakkwartier-West,24,8085,15.21047609133925,122976.69919847784
Laakkwartier-Oost,25,11240,15.070717237398487,169394.861748359
Noordpolderbuurt,26,8345,15.237711520280671,127158.7026367422
Binckhorst,60,1790,15.287466368347866,27364.56479934268
Erasmus Veld,101,2155,16.85831353690098,36329.66567202161
Hoge Veld,102,8685,8.497953088184264,73804.72257088033
Parkbuurt oosteinde,103,3465,7.886803628858857,27327.77457399594
Lage Veld,104,4285,7.101568458613622,30430.22084515937
Zonne Veld,105,3440,8.788415455548252,30232.149167085987
Vlietzoom-West,106,170,7.19145919806586,1222.5480636711961
Bosweide,108,2050,8.952035675529611,18351.673134835703
De Venen,111,1755,18.62810743476466,32692.32854801198
Morgenweide,112,7135,8.514436160666088,60750.50200635254
Singels,113,5595,8.268935034251431,46264.691516636754
Waterbuurt,114,4775,8.538292318007853,40770.3458184875
De Bras,115,5855,8.233355836839953,48206.298424697925
Vlietzoom-Oost,116,100,7.446058452603365,744.6058452603365
De Lanen,118,5255,15.094360410652097,79320.86395797678
De Velden,119,4220,9.15181144365704,38620.64429223271
De Vissen,120,8505,8.318897929337426,70752.22688901481
Rietbuurt,121,2755,20.84221242541626,57420.295232021796
