"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2013","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 539.4",""
"2013","Austria","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2013","Austria","Current prices, million euro","Goods and services for routine household maintenance","2 757.1",""
"2013","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 543.4",""
"2013","Poland","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2013","Poland","Current prices, million euro","Goods and services for routine household maintenance","3 634.3",""
"2013","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 443.6",""
"2013","Portugal","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2013","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 087.3",""
"2013","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 040.3",""
"2013","Romania","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2013","Romania","Current prices, million euro","Goods and services for routine household maintenance","1 987.8",""
"2013","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 954.7",""
"2013","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2013","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","256.6",""
"2013","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","242.7",""
"2013","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2013","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","750.9",""
"2013","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","796.9",""
"2013","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2013","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 059.0",""
"2013","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","953.0",""
"2013","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2013","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 203.4",""
"2013","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 932.3",""
"2013","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2013","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","8 727.6",""
"2013","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","8 023.9",""
"2013","Iceland","Percentage of total","Goods and services for routine household maintenance","2.8",""
"2013","Iceland","Current prices, million euro","Goods and services for routine household maintenance","177.5",""
"2013","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","169.6",""
"2013","Norway","Percentage of total","Goods and services for routine household maintenance","0.6",""
"2013","Norway","Current prices, million euro","Goods and services for routine household maintenance","919.2",""
"2013","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","881.8",""
"2013","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2013","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2013","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2013","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2013","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","North Macedonia","Percentage of total","Goods and services for routine household maintenance","1.4","e"
"2013","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance","78.9","e"
"2013","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2013","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2013","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","Serbia","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2013","Serbia","Current prices, million euro","Goods and services for routine household maintenance","406.6",""
"2013","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","328.9","e"
"2013","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2013","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2013","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2013","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2013","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance","96.2",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance","101 393.2",""
"2014","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","97 372.6",""
"2014","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2014","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance","111 039.4",""
"2014","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","105 670.4",""
"2014","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2014","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance","100 998.9",""
"2014","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","95 945.8",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance","89 954.9",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","86 311.4",""
"2014","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance","90 290.4",""
"2014","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","86 624.0",""
"2014","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance","88 279.8",""
"2014","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","84 735.4",""
"2014","Belgium","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2014","Belgium","Current prices, million euro","Goods and services for routine household maintenance","3 574.3",""
"2014","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 244.4",""
"2014","Bulgaria","Percentage of total","Goods and services for routine household maintenance","0.9",""
"2014","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance","254.9",""
"2014","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","262.3",""
"2014","Czechia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2014","Czechia","Current prices, million euro","Goods and services for routine household maintenance","761.8",""
"2014","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","808.5",""
"2014","Denmark","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2014","Denmark","Current prices, million euro","Goods and services for routine household maintenance","903.7",""
"2014","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","863.5",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance","17 848.0",""
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","16 706.6",""
"2014","Estonia","Percentage of total","Goods and services for routine household maintenance","0.5",""
"2014","Estonia","Current prices, million euro","Goods and services for routine household maintenance","48.5",""
"2014","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","42.0",""
"2014","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Ireland","Current prices, million euro","Goods and services for routine household maintenance","1 557.7",""
"2014","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Greece","Percentage of total","Goods and services for routine household maintenance","1.5","p"
"2014","Greece","Current prices, million euro","Goods and services for routine household maintenance","2 028.6","p"
"2014","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 104.6","p"
"2014","Spain","Percentage of total","Goods and services for routine household maintenance","2.1",""
"2014","Spain","Current prices, million euro","Goods and services for routine household maintenance","12 987.0",""
"2014","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","12 366.2",""
"2014","France","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2014","France","Current prices, million euro","Goods and services for routine household maintenance","14 258.0",""
"2014","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 559.9",""
"2014","Croatia","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2014","Croatia","Current prices, million euro","Goods and services for routine household maintenance","399.0",""
"2014","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","387.1",""
"2014","Italy","Percentage of total","Goods and services for routine household maintenance","2.6",""
"2014","Italy","Current prices, million euro","Goods and services for routine household maintenance","25 804.6",""
"2014","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","25 288.2",""
"2014","Cyprus","Percentage of total","Goods and services for routine household maintenance","2.8",""
"2014","Cyprus","Current prices, million euro","Goods and services for routine household maintenance","361.9",""
"2014","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","342.2",""
"2014","Latvia","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2014","Latvia","Current prices, million euro","Goods and services for routine household maintenance","154.0",""
"2014","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","137.1",""
"2014","Lithuania","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2014","Lithuania","Current prices, million euro","Goods and services for routine household maintenance","335.5",""
"2014","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","312.7",""
"2014","Luxembourg","Percentage of total","Goods and services for routine household maintenance","2.0",""
"2014","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance","364.9",""
"2014","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","331.4",""
"2014","Hungary","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2014","Hungary","Current prices, million euro","Goods and services for routine household maintenance","575.2",""
"2014","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","598.6",""
"2014","Malta","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Malta","Current prices, million euro","Goods and services for routine household maintenance","81.4",""
"2014","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","73.8",""
"2014","Netherlands","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2014","Netherlands","Current prices, million euro","Goods and services for routine household maintenance","3 774.0",""
"2014","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 566.8",""
"2014","Austria","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Austria","Current prices, million euro","Goods and services for routine household maintenance","2 847.5",""
"2014","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 618.1",""
"2014","Poland","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Poland","Current prices, million euro","Goods and services for routine household maintenance","3 930.2",""
"2014","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 703.9",""
"2014","Portugal","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2014","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 121.3",""
"2014","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 056.4",""
"2014","Romania","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2014","Romania","Current prices, million euro","Goods and services for routine household maintenance","2 108.8",""
"2014","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 056.5",""
"2014","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2014","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","253.2",""
"2014","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","240.4",""
"2014","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.9",""
"2014","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","776.1",""
"2014","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","819.1",""
"2014","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2014","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 114.0",""
"2014","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","997.0",""
"2014","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2014","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 169.1",""
"2014","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 018.0",""
"2014","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2014","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","9 646.2",""
"2014","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","8 278.5",""
"2014","Iceland","Percentage of total","Goods and services for routine household maintenance","2.6",""
"2014","Iceland","Current prices, million euro","Goods and services for routine household maintenance","181.2",""
"2014","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","163.1",""
"2014","Norway","Percentage of total","Goods and services for routine household maintenance","0.6",""
"2014","Norway","Current prices, million euro","Goods and services for routine household maintenance","895.0",""
"2014","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","969.2",""
"2014","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2014","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2014","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2014","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2014","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Serbia","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2014","Serbia","Current prices, million euro","Goods and services for routine household maintenance","405.5",""
"2014","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","341.1","e"
"2014","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2014","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2014","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2014","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance","96.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","European Union - 27 countries (from 2020)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","European Union - 27 countries (from 2020)","Current prices, million euro","Goods and services for routine household maintenance","103 616.7",""
"2015","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","99 305.0",""
"2015","European Union - 28 countries (2013-2020)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2015","European Union - 28 countries (2013-2020)","Current prices, million euro","Goods and services for routine household maintenance","114 849.2",""
"2015","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","108 069.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of total","Goods and services for routine household maintenance","1.4",""
"2015","European Union - 15 countries (1995-2004)","Current prices, million euro","Goods and services for routine household maintenance","104 583.4",""
"2015","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","98 193.4",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Goods and services for routine household maintenance","92 259.1",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","88 302.7",""
"2015","Euro area - 19 countries  (from 2015)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Euro area - 19 countries  (from 2015)","Current prices, million euro","Goods and services for routine household maintenance","92 259.1",""
"2015","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","88 302.7",""
"2015","Euro area - 12 countries (2001-2006)","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Euro area - 12 countries (2001-2006)","Current prices, million euro","Goods and services for routine household maintenance","90 230.3",""
"2015","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","86 449.6",""
"2015","Belgium","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2015","Belgium","Current prices, million euro","Goods and services for routine household maintenance","3 702.0",""
"2015","Belgium","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 340.8",""
"2015","Bulgaria","Percentage of total","Goods and services for routine household maintenance","0.8",""
"2015","Bulgaria","Current prices, million euro","Goods and services for routine household maintenance","227.8",""
"2015","Bulgaria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","237.5",""
"2015","Czechia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2015","Czechia","Current prices, million euro","Goods and services for routine household maintenance","802.7",""
"2015","Czechia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","864.4",""
"2015","Denmark","Percentage of total","Goods and services for routine household maintenance","0.8",""
"2015","Denmark","Current prices, million euro","Goods and services for routine household maintenance","943.7",""
"2015","Denmark","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","893.3",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Goods and services for routine household maintenance","18 932.0",""
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","17 404.6",""
"2015","Estonia","Percentage of total","Goods and services for routine household maintenance","0.5",""
"2015","Estonia","Current prices, million euro","Goods and services for routine household maintenance","55.1",""
"2015","Estonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","46.9",""
"2015","Ireland","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Ireland","Current prices, million euro","Goods and services for routine household maintenance","1 645.3",""
"2015","Ireland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Greece","Percentage of total","Goods and services for routine household maintenance","1.5","p"
"2015","Greece","Current prices, million euro","Goods and services for routine household maintenance","1 906.4","p"
"2015","Greece","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","1 996.5","p"
"2015","Spain","Percentage of total","Goods and services for routine household maintenance","2.1",""
"2015","Spain","Current prices, million euro","Goods and services for routine household maintenance","13 379.0",""
"2015","Spain","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","12 693.5",""
"2015","France","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2015","France","Current prices, million euro","Goods and services for routine household maintenance","14 374.0",""
"2015","France","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","13 694.0",""
"2015","Croatia","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2015","Croatia","Current prices, million euro","Goods and services for routine household maintenance","401.2",""
"2015","Croatia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","390.1",""
"2015","Italy","Percentage of total","Goods and services for routine household maintenance","2.6",""
"2015","Italy","Current prices, million euro","Goods and services for routine household maintenance","25 906.5",""
"2015","Italy","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","25 587.5",""
"2015","Cyprus","Percentage of total","Goods and services for routine household maintenance","2.4",""
"2015","Cyprus","Current prices, million euro","Goods and services for routine household maintenance","320.3",""
"2015","Cyprus","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","303.8",""
"2015","Latvia","Percentage of total","Goods and services for routine household maintenance","1.2",""
"2015","Latvia","Current prices, million euro","Goods and services for routine household maintenance","172.6",""
"2015","Latvia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","148.9",""
"2015","Lithuania","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Lithuania","Current prices, million euro","Goods and services for routine household maintenance","372.1",""
"2015","Lithuania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","342.1",""
"2015","Luxembourg","Percentage of total","Goods and services for routine household maintenance","1.9",""
"2015","Luxembourg","Current prices, million euro","Goods and services for routine household maintenance","332.7",""
"2015","Luxembourg","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","298.3",""
"2015","Hungary","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2015","Hungary","Current prices, million euro","Goods and services for routine household maintenance","619.4",""
"2015","Hungary","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","640.4",""
"2015","Malta","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2015","Malta","Current prices, million euro","Goods and services for routine household maintenance","83.2",""
"2015","Malta","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","74.2",""
"2015","Netherlands","Percentage of total","Goods and services for routine household maintenance","1.3",""
"2015","Netherlands","Current prices, million euro","Goods and services for routine household maintenance","3 831.0",""
"2015","Netherlands","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 616.8",""
"2015","Austria","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Austria","Current prices, million euro","Goods and services for routine household maintenance","2 952.7",""
"2015","Austria","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 690.3",""
"2015","Poland","Percentage of total","Goods and services for routine household maintenance","1.6",""
"2015","Poland","Current prices, million euro","Goods and services for routine household maintenance","3 997.3",""
"2015","Poland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","3 782.3",""
"2015","Portugal","Percentage of total","Goods and services for routine household maintenance","1.8",""
"2015","Portugal","Current prices, million euro","Goods and services for routine household maintenance","2 148.7",""
"2015","Portugal","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 040.3",""
"2015","Romania","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2015","Romania","Current prices, million euro","Goods and services for routine household maintenance","2 188.4",""
"2015","Romania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 083.6",""
"2015","Slovenia","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2015","Slovenia","Current prices, million euro","Goods and services for routine household maintenance","226.9",""
"2015","Slovenia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","214.8",""
"2015","Slovakia","Percentage of total","Goods and services for routine household maintenance","1.9",""
"2015","Slovakia","Current prices, million euro","Goods and services for routine household maintenance","798.6",""
"2015","Slovakia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","798.6",""
"2015","Finland","Percentage of total","Goods and services for routine household maintenance","1.0",""
"2015","Finland","Current prices, million euro","Goods and services for routine household maintenance","1 120.0",""
"2015","Finland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","995.0",""
"2015","Sweden","Percentage of total","Goods and services for routine household maintenance","1.1",""
"2015","Sweden","Current prices, million euro","Goods and services for routine household maintenance","2 176.9",""
"2015","Sweden","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","2 055.4",""
"2015","United Kingdom","Percentage of total","Goods and services for routine household maintenance","0.7",""
"2015","United Kingdom","Current prices, million euro","Goods and services for routine household maintenance","11 232.5",""
"2015","United Kingdom","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","8 714.8",""
"2015","Iceland","Percentage of total","Goods and services for routine household maintenance","2.3",""
"2015","Iceland","Current prices, million euro","Goods and services for routine household maintenance","183.6",""
"2015","Iceland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","159.1",""
"2015","Norway","Percentage of total","Goods and services for routine household maintenance","0.6",""
"2015","Norway","Current prices, million euro","Goods and services for routine household maintenance","850.8",""
"2015","Norway","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","986.3",""
"2015","Switzerland","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Switzerland","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2015","Switzerland","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Montenegro","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Montenegro","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2015","Montenegro","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","North Macedonia","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","North Macedonia","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2015","North Macedonia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Albania","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Albania","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2015","Albania","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Serbia","Percentage of total","Goods and services for routine household maintenance","1.5",""
"2015","Serbia","Current prices, million euro","Goods and services for routine household maintenance","374.4",""
"2015","Serbia","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance","333.9","e"
"2015","Turkey","Percentage of total","Goods and services for routine household maintenance",":","c"
"2015","Turkey","Current prices, million euro","Goods and services for routine household maintenance",":","c"
"2015","Turkey","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Bosnia and Herzegovina","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Bosnia and Herzegovina","Current prices, million euro","Goods and services for routine household maintenance",":",""
"2015","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Goods and services for routine household maintenance",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Goods and services for routine household maintenance","103.0",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Goods and services for routine household maintenance",":",""
