TIME,GEO,male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,Total_pop
2010,Slovenia,0.4954171421648324,0.5045828578351675,0.14034116667708854,0.11619774731115558,0.2985530851363182,0.27965691830290146,0.16525108257253626,0.209,0.589,0.20199999999999999,0.715,11736.0,2046976
2010,Slovakia,0.4867062060214344,0.5132937939785657,0.15494387254401798,0.14466747427375654,0.3099276307368085,0.2660843980328027,0.12437662441261425,0.163,0.687,0.151,0.6867500000000001,6117.0,5390410
2010,Finland,0.4905358888386219,0.5094641111613781,0.16599740592555967,0.12316490536075704,0.2526664383163594,0.2880407412826523,0.17013050911467165,0.23600000000000002,0.44799999999999995,0.316,0.745,21349.0,5351427
2010,Sweden,0.49771676200945497,0.502283237990545,0.16588103523918274,0.1331793545696128,0.2622277473957469,0.2576997054390675,0.18101215735639004,0.25,0.467,0.282,0.7909999999999999,18916.0,9340682
2010,United Kingdom,0.49062345780161276,0.5093765421983872,0.17625540357839536,0.1309213759156766,0.2764720770276888,0.25370044826446475,0.16265069521377448,0.24100000000000002,0.44200000000000006,0.316,0.75375,17106.0,62510197
2010,Iceland,0.5035292636086012,0.49647073639139877,0.2093442055221484,0.14731920788338634,0.28234423700532063,0.24113906117180367,0.11985328841734093,0.406,0.33,0.263,0.8475,18320.0,317630
2010,Norway,0.49951679624486356,0.5004832037551364,0.18890230721302276,0.12917255962549085,0.2780007570706758,0.25517110353034117,0.1487532725604694,0.257,0.429,0.314,0.78125,32419.0,4858199
2010,Switzerland,0.49199350715905327,0.5080064928409467,0.15171467154460308,0.1189054800492075,0.288448492037947,0.2728445841060001,0.16808677226224233,0.21300000000000002,0.499,0.28800000000000003,0.81275,30668.0,7785806
2010,Montenegro,0.4930896719068305,0.5069103280931695,0.1954261786329909,0.14179460130112875,0.2784228135334192,0.25546323834694934,0.1288931681855118,,,,,,619001
2010,North Macedonia,0.5011954857988563,0.49880451420114363,0.17706099510795908,0.154877280021357,0.30039333139119667,0.2512059596964421,0.11646243378304515,0.394,0.473,0.133,0.6425,,2052722
2010,Serbia,0.48634625562345235,0.5136537443765476,0.15181470318176102,0.12296684251952016,0.27270399389489913,0.2822741445940473,0.17024031580977234,0.29300000000000004,0.561,0.146,0.5910000000000001,,7306677
2010,Turkey,0.5025056603166161,0.4974943396833839,0.25990894431456807,0.1724712061435714,0.31147934590818865,0.18608369429703808,0.07005680933663383,0.7070000000000001,0.188,0.105,0.51925,2752.0,72561312
2011,European Union - 27 countries (from 2020),0.4869588592986073,0.5130411407013926,0.1544545528532429,0.11654722316372826,0.280942906820475,0.27050986378770736,0.1775454533748465,0.305,0.47100000000000003,0.22399999999999998,0.70475,14674.0,439942305
2011,European Union - 28 countries (2013-2020),0.4874799885861604,0.5125200114138396,0.15713985389400095,0.11832340279485581,0.2800419107628393,0.2685973055408643,0.17589752700743969,0.297,0.466,0.237,0.71075,14981.0,502964837
2011,Euro area - 19 countries  (from 2015),0.4871155718019685,0.5128844281980315,0.15476445382081197,0.11287919943734542,0.2775836606267825,0.27074197641457115,0.18403070970048893,0.33299999999999996,0.43200000000000005,0.23500000000000001,0.7145,17017.0,334572589
2011,Belgium,0.4910367925933023,0.5089632074066976,0.1697444275504748,0.12118497127166625,0.26856633224363896,0.2693158342270694,0.17118843470715062,0.319,0.37700000000000006,0.304,0.667,19950.0,11000638
2011,Bulgaria,0.4870017780205826,0.5129982219794174,0.13232107064982357,0.1180571471528806,0.28282129244442344,0.28219315711077286,0.1846073326420995,0.24,0.559,0.201,0.6589999999999999,2911.0,7369431
2011,Czechia,0.49083274854671105,0.5091672514532889,0.14511338185369682,0.11975819728760087,0.305141516455414,0.2738878302494838,0.15609907415380447,0.139,0.703,0.158,0.7052499999999999,7451.0,10486731
2011,Denmark,0.49573213672988015,0.5042678632701199,0.17895226941992884,0.124792559401564,0.26026466794757713,0.26806324753247296,0.16792725569845707,0.309,0.413,0.278,0.77775,26944.0,5560628
2011,Germany (until 1990 former territory of the FRG),0.4877037259013465,0.5122962740986535,0.13566883375540134,0.11123376093597191,0.2589181043893597,0.2875475967864951,0.20663170413277196,0.18100000000000002,0.5760000000000001,0.24300000000000002,0.773,19043.0,80222065
2011,Estonia,0.46605899252440475,0.5339410074755953,0.15349036595821489,0.130243821728863,0.27734909676157815,0.2644209797993472,0.17449573575199676,0.177,0.51,0.313,0.7475,5603.0,1329660
2011,Ireland,0.4964964084604259,0.5035035915395741,0.21267191160741222,0.1286517850716306,0.317309726505678,0.226101051416565,0.11526552539871417,0.29100000000000004,0.365,0.344,0.7120000000000001,19726.0,4570881
2011,Greece,0.49026807650040566,0.5097319234995944,0.14638106793323474,0.10909594843011916,0.2976173095401115,0.25400471367007477,0.19290096042645985,0.371,0.40700000000000003,0.222,0.6725,10985.0,11123392
2011,Spain,0.4939120590417581,0.5060879409582418,0.15029191611216913,0.10277787551481048,0.3234050341252719,0.2524628553681009,0.1710623188796476,0.47000000000000003,0.237,0.29300000000000004,0.7390000000000001,13929.0,46667174
2011,France,0.484203159369665,0.5157968406303349,0.18574328355893616,0.12307855366990064,0.2600702159096052,0.26372165743305415,0.16738628942850384,0.312,0.42,0.267,0.7010000000000001,20005.0,64978721
2011,Croatia,0.4822426481815128,0.5177573518184871,0.15266522870109656,0.1181270144902266,0.27005818608872045,0.2818345693108185,0.1773150014091379,0.24600000000000002,0.6,0.154,0.6415000000000001,5579.0,4289857
2011,Italy,0.4837093565215282,0.5162906434784718,0.14069306181839744,0.09979949360470003,0.28081179232975023,0.2736698700860731,0.20502578216107925,0.455,0.414,0.132,0.6204999999999999,15971.0,59364690
2011,Cyprus,0.4867609565216356,0.5132390434783645,0.16828559894540168,0.159585400910508,0.30088800132420207,0.24440578219019685,0.1268352166296914,0.28300000000000003,0.38,0.337,0.7354999999999999,16990.0,839751
2011,Latvia,0.4569250532028989,0.5430749467971011,0.1419754603888451,0.1340356356993259,0.27335565083473723,0.2669163527514876,0.18371690032560414,0.195,0.568,0.23600000000000002,0.7282500000000001,4195.0,2074605
2011,Lithuania,0.46099342590614917,0.5390065740938509,0.1488631941159436,0.14230089353689393,0.2641758403033754,0.2660224701138837,0.1786376019299034,0.159,0.563,0.27899999999999997,0.71375,3857.0,3052588
2011,Luxembourg,0.49745819005939357,0.5025418099406065,0.17592020944045014,0.11928727727414817,0.3039055173491716,0.26200765864332604,0.13887933729290403,0.29100000000000004,0.39299999999999996,0.317,0.6795,32538.0,511840
2011,Hungary,0.4750684026653256,0.5249315973346744,0.14592935793726283,0.1233440105783037,0.2998031589503493,0.2635710267119393,0.16735244582214487,0.24300000000000002,0.5770000000000001,0.18,0.62375,4493.0,9985722
2011,Malta,0.49737462920703923,0.5026253707929608,0.1500015663065768,0.1352590068652422,0.2729494034781645,0.28478827149635294,0.15700175185366358,0.589,0.26,0.151,0.6185,10862.0,414989
2011,Netherlands,0.4949316451285225,0.5050683548714775,0.17453830945006002,0.1225683018869284,0.26560088771484336,0.2814941510761507,0.15579834987201754,0.316,0.40399999999999997,0.28,0.78075,20310.0,16655799
2011,Austria,0.4870198362682808,0.5129801637317192,0.14738887501188036,0.12157911176425919,0.2811121071778415,0.2734936294978821,0.17642627654813686,0.231,0.606,0.163,0.7454999999999999,21463.0,8375164
2011,Poland,0.48419295752867675,0.5158070424713233,0.1525000132675759,0.13703356654666649,0.29609167690021504,0.278243476989741,0.13613126629580158,0.17500000000000002,0.622,0.203,0.65725,5032.0,38062718
2011,Portugal,0.47797941513826003,0.52202058486174,0.15087629759642765,0.10888095883737024,0.2883599217268667,0.26494683818857984,0.18693598365075556,0.642,0.203,0.155,0.73625,8410.0,10572721
2011,Romania,0.48680233074223905,0.513197669257761,0.1583003940926159,0.12292844929063279,0.3031411512783838,0.25441650524413045,0.16121350009423707,0.3,0.5720000000000001,0.129,0.64125,2089.0,20199059
2011,Slovenia,0.49486315651874047,0.5051368434812595,0.14186643280204897,0.11210185987730888,0.29519863778412625,0.2855097749524556,0.1653232945840603,0.197,0.588,0.21600000000000003,0.7027499999999999,11999.0,2050189
2011,Slovakia,0.48682416105789467,0.5131758389421053,0.15420757110965969,0.13952499477973446,0.31137075827926697,0.26908215678005865,0.12581451905128024,0.157,0.68,0.16399999999999998,0.6869999999999999,6306.0,5392446
2011,Finland,0.4908428888116629,0.5091571111883372,0.16514072951788894,0.12275909181221578,0.25095269526625236,0.2860790776138751,0.17506840578976782,0.22899999999999998,0.446,0.325,0.7497499999999999,21826.0,5375276
2011,Sweden,0.49813702197530263,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.25626106544797606,0.18450778869468337,0.244,0.465,0.29100000000000004,0.79925,21584.0,9415570
2011,United Kingdom,0.4911178433770322,0.5088821566229678,0.17588517389304512,0.13072240575799143,0.27375231448968124,0.2552462823930971,0.16439382346618509,0.23800000000000002,0.43,0.332,0.7552500000000001,17136.0,63022532
2011,Iceland,0.5024493487244546,0.49755065127554543,0.20911157725497093,0.14705826937811664,0.2772599952269102,0.24355946893095348,0.12301068920904877,0.369,0.35700000000000004,0.27399999999999997,0.8452500000000001,18953.0,318452
2011,Norway,0.5001415562653129,0.4998584437346872,0.18732761485314425,0.1306097894337851,0.27622413651186256,0.2549854124896729,0.15085304671153515,0.254,0.425,0.321,0.77825,36475.0,4920305
2011,Switzerland,0.4926759823911512,0.5073240176088488,0.15130822423099785,0.11900686824392062,0.2857830629059175,0.2749474151266039,0.1689544294925601,0.214,0.49700000000000005,0.289,0.8207499999999999,33799.0,7870134
2011,Montenegro,0.49386948455271434,0.5061305154472856,0.1922997499395015,0.14026780672743405,0.27917722029523273,0.260127450189562,0.12812777284826973,0.22399999999999998,0.612,0.16399999999999998,0.5715000000000001,,619850
2011,North Macedonia,0.5010878420286163,0.4989121579713836,0.17448781986347048,0.1522050431539836,0.30072901942561164,0.2551767281522629,0.1174013894046714,0.38,0.47000000000000003,0.15,0.6417499999999999,,2057284
2011,Serbia,0.4869201049320635,0.5130798950679365,0.1444899565596261,0.11896837489479833,0.26984855235757216,0.29480873672645663,0.17188437946154678,0.28800000000000003,0.563,0.15,0.595,,7251549
2011,Turkey,0.5024644687488793,0.49753553125112077,0.25607456387958666,0.17016529498234662,0.3093842181220327,0.19210896606632386,0.07226695694971018,0.7000000000000001,0.187,0.113,0.532,3326.0,73722988
2012,European Union - 27 countries (from 2020),0.4869940281668166,0.5130059718331834,0.15405210093601046,0.11485795111336304,0.27826440480857745,0.27255043864097783,0.1802751045010712,0.298,0.47000000000000003,0.23199999999999998,0.71,14937.0,440552661
2012,European Union - 28 countries (2013-2020),0.4875584737011258,0.5124415262988742,0.15679668929284674,0.11678755635247443,0.2773396938073933,0.27038206030726075,0.17869400024002477,0.28800000000000003,0.466,0.24600000000000002,0.7167500000000001,15469.0,504047964
2012,Euro area - 19 countries  (from 2015),0.48715164238470343,0.5128483576152966,0.15432480555188277,0.11151724773348015,0.273966497026308,0.27352684337404476,0.18666460631428433,0.325,0.433,0.242,0.71975,17279.0,335288924
2012,Belgium,0.4911829650874977,0.5088170349125023,0.169816616977653,0.12074823068378529,0.26630187427844393,0.2693558954951607,0.1737773825649571,0.314,0.374,0.313,0.6692500000000001,20280.0,11075889
2012,Bulgaria,0.48678285255097975,0.5132171474490203,0.13374178269969636,0.11383942950290588,0.2845009242245085,0.2794318830705872,0.1884859805023021,0.23,0.564,0.207,0.67125,2859.0,7327224
2012,Czechia,0.49100347486470114,0.5089965251352989,0.1467087781621816,0.11542271650558353,0.305125389738369,0.27078557833580585,0.16195753725805997,0.134,0.696,0.17,0.716,7791.0,10505445
2012,Denmark,0.4957921453858389,0.5042078546141612,0.1767682415031155,0.126619115508315,0.2552470058324356,0.2678899227239918,0.17347571443214213,0.30100000000000005,0.414,0.28500000000000003,0.77225,27184.0,5580516
2012,Germany (until 1990 former territory of the FRG),0.48837262022286154,0.5116273797771385,0.13411287983378128,0.11017371299386639,0.2549728923574499,0.294044808839768,0.20669570597513443,0.179,0.5720000000000001,0.249,0.77225,19592.0,80327900
2012,Estonia,0.46644285426462234,0.5335571457353777,0.15515043951292506,0.12473655257969073,0.27822613202215185,0.26484492728360715,0.17704194860162525,0.168,0.511,0.321,0.748,5985.0,1325217
2012,Ireland,0.4955015888088934,0.5044984111911066,0.2148122355389846,0.12406894578613192,0.31350425458246567,0.22874751568162985,0.11886704841078799,0.282,0.36100000000000004,0.35700000000000004,0.71125,19664.0,4589287
2012,Greece,0.4892373596997981,0.5107626403002019,0.1466733222651236,0.10702142786399849,0.29313458301996154,0.2564918694119627,0.1966787974389536,0.359,0.413,0.22899999999999998,0.6744999999999999,9460.0,11086406
2012,Spain,0.49337656351259324,0.5066234364874067,0.15115782170184647,0.10045711051076078,0.3176686195602614,0.25710794338417703,0.1736085048429544,0.46399999999999997,0.23600000000000002,0.3,0.7427499999999999,13864.0,46818219
2012,France,0.4841734643281538,0.5158265356718462,0.18582896210138877,0.12121914396687114,0.25793220253454424,0.2636263995227843,0.17139329187441155,0.304,0.419,0.277,0.7072499999999999,20605.0,65276983
2012,Croatia,0.48230044827108803,0.517699551728912,0.15088152808803776,0.11771395776972038,0.2685533902839674,0.28386191342156564,0.17898921043670885,0.231,0.611,0.158,0.63875,5377.0,4275984
2012,Italy,0.4836599468362293,0.5163400531637706,0.14016883835152474,0.09965704231054048,0.2766472999631092,0.27524350985947166,0.20828330951535393,0.44200000000000006,0.419,0.139,0.63475,15979.0,59394207
2012,Cyprus,0.48606456298121486,0.5139354370187852,0.16500485492644526,0.1554782943605128,0.30757728149640784,0.24381939441608053,0.1281201748005536,0.264,0.386,0.35000000000000003,0.7345,16927.0,862011
2012,Latvia,0.4571625865054653,0.5428374134945347,0.14287956893857776,0.1271167583539424,0.2739810437433643,0.2704085899297393,0.18561403903437626,0.174,0.574,0.252,0.74425,4459.0,2044813
2012,Lithuania,0.4606113047464727,0.5393886952535273,0.1478409037564742,0.13869933191083755,0.26119532926871086,0.2713729769969181,0.18089145806705928,0.15,0.564,0.28600000000000003,0.7182500000000002,4337.0,3003641
2012,Luxembourg,0.4988444383474992,0.5011555616525007,0.17142895248764892,0.12139970620345125,0.30370789535355613,0.263879600573875,0.13958384538146873,0.284,0.38200000000000006,0.334,0.69425,32779.0,524853
2012,Hungary,0.47570496152558545,0.5242950384744146,0.14501619776629404,0.12223974707823508,0.2933221908139661,0.27068176612288153,0.1687400982186233,0.23500000000000001,0.5750000000000001,0.19,0.637,4696.0,9931925
2012,Malta,0.49741824852830585,0.5025817514716941,0.14766756237636092,0.13302965421773888,0.27446556786557647,0.2804122180550167,0.164424997485307,0.569,0.265,0.166,0.6385,11449.0,417546
2012,Netherlands,0.49508061637450695,0.504919383625493,0.17313800047673844,0.12239028142152214,0.26185402718461087,0.2802559755481476,0.16236171536898097,0.308,0.406,0.28600000000000003,0.7902499999999999,20562.0,16730348
2012,Austria,0.48740307138776906,0.5125969286122309,0.14558948426170365,0.12105582210341645,0.2771258881740641,0.2782631220459363,0.1779656834148795,0.22399999999999998,0.608,0.16899999999999998,0.751,21807.0,8408121
2012,Poland,0.4841161385076926,0.5158838614923075,0.15140462095841634,0.1325149107582345,0.2989870531028543,0.27745370193279745,0.13963971324769744,0.167,0.618,0.215,0.66475,5057.0,38063792
2012,Portugal,0.477162501358799,0.522837498641201,0.14919755448428337,0.10807892094379286,0.28434460546831947,0.2679434982439479,0.1904354208596564,0.616,0.217,0.167,0.73425,8323.0,10542398
2012,Romania,0.48652015058124015,0.5134798494187598,0.15845191251033292,0.12203958440278352,0.30471886041378593,0.2534466069758374,0.1613430356972603,0.292,0.573,0.135,0.64775,2049.0,20095996
2012,Slovenia,0.4946402230897068,0.5053597769102932,0.14310365965197694,0.10866087795841003,0.29181861701506595,0.288574144634677,0.1678427007398701,0.19,0.58,0.23,0.7040000000000001,12122.0,2055496
2012,Slovakia,0.48697172374258973,0.5130282762574103,0.15405669758389673,0.13472531799548584,0.3128092663612568,0.2706106334892703,0.12779808457009037,0.15,0.68,0.17,0.69425,6927.0,5404322
2012,Finland,0.49109477461491907,0.508905225385081,0.1645876791500957,0.12231333870367823,0.24915672563492974,0.28256999700255514,0.1813722595087412,0.218,0.454,0.32799999999999996,0.7522500000000001,22699.0,5401267
2012,Sweden,0.49846106473208757,0.5015389352679125,0.16706677472132603,0.1311037656908178,0.2585622157040258,0.255067803947229,0.18819943993660138,0.23800000000000002,0.461,0.30100000000000005,0.8029999999999999,23782.0,9482855
2012,United Kingdom,0.4914748838524328,0.5085251161475672,0.17583988544121712,0.13017622717524227,0.2709242800009979,0.2553374679943746,0.1677221393881681,0.222,0.43100000000000005,0.34600000000000003,0.7605,19168.0,63495088
2012,Iceland,0.5018039583822264,0.4981960416177736,0.20740984119533756,0.14765235077837754,0.27243370100915276,0.2463302824063209,0.12617382461081122,0.365,0.35100000000000003,0.28500000000000003,0.84875,19360.0,319575
2012,Norway,0.501190564535377,0.49880943546462303,0.1852384839556587,0.1314885867461446,0.2753814279152886,0.2538533896792335,0.1540381117036746,0.245,0.424,0.33,0.7827500000000001,40127.0,4985870
2012,Switzerland,0.49307601001777324,0.5069239899822268,0.15018224532984556,0.11810633814485141,0.283286958012798,0.2768078643693472,0.1716165941431578,0.204,0.495,0.30100000000000005,0.8230000000000002,39307.0,7954662
2012,Montenegro,0.4938820714870677,0.5061179285129322,0.18959936031777763,0.13864886475750757,0.27939507470482405,0.26312251333208664,0.12923418688780414,0.215,0.609,0.17600000000000002,0.58825,,620308
2012,North Macedonia,0.5009850499613068,0.4990149500386932,0.1717283378823319,0.14963243897205256,0.3013864493245441,0.2591171738533077,0.11813559996776377,0.369,0.47500000000000003,0.157,0.6387499999999999,1822.0,2059794
2012,Serbia,0.486987797244954,0.513012202755046,0.14366654107744467,0.11744924825912968,0.27052098557100396,0.2953632634758875,0.17299996161653422,0.273,0.568,0.158,0.6025,,7216649
2012,Turkey,0.5022859976054098,0.4977140023945902,0.2527502142576999,0.1678460581528071,0.31054680508149235,0.19537724751780441,0.0734796749901963,0.685,0.19100000000000003,0.12400000000000001,0.5335,3220.0,74724269
2013,European Union - 27 countries (from 2020),0.48714739400894,0.51285260599106,0.15365637429053336,0.11314840456125196,0.27535447873453706,0.27436483937161155,0.18347590304206604,0.28800000000000003,0.47200000000000003,0.24,0.71325,14977.0,441257711
2013,European Union - 28 countries (2013-2020),0.4877270625484913,0.5122729374515087,0.15650891048617716,0.11512249329230378,0.274472775726286,0.2718820753399267,0.18201374515530638,0.27899999999999997,0.467,0.254,0.71975,15448.0,505163008
2013,Euro area - 19 countries  (from 2015),0.487266207106343,0.512733792893657,0.15388546543500373,0.11032593477385999,0.27022554773220436,0.27582847350256096,0.18973457855637094,0.314,0.436,0.25,0.72175,17260.0,336044966
2013,Belgium,0.491369076638175,0.508630923361825,0.16983465754184737,0.12017329183925192,0.2647816380250124,0.2692845215835483,0.17592589101033995,0.304,0.381,0.315,0.6755000000000001,21501.0,11137974
2013,Bulgaria,0.48665628304939,0.51334371695061,0.13590252358690005,0.1088939992466249,0.28585944612654285,0.2777782353671166,0.19156579567281556,0.22100000000000003,0.557,0.222,0.684,2924.0,7284552
2013,Czechia,0.49108859014133055,0.5089114098586695,0.1483717624124856,0.1112910886852334,0.3049814451615971,0.26726926505723353,0.1680864386834504,0.129,0.6900000000000001,0.18100000000000002,0.7290000000000001,7694.0,10516125
2013,Denmark,0.49599081002700873,0.5040091899729913,0.17448882917088196,0.12812719316720653,0.25181022191728597,0.26712160793113515,0.1784521478134904,0.299,0.41200000000000003,0.289,0.76575,27434.0,5602628
2013,Germany (until 1990 former territory of the FRG),0.4890604071002857,0.5109395928997144,0.13266773505544563,0.1091949448054739,0.2520442106605423,0.2985126648231194,0.20758044465541878,0.177,0.5710000000000001,0.252,0.7765000000000001,19545.0,80523746
2013,Estonia,0.46673165809961414,0.5332683419003859,0.15666040991566263,0.11833591632618125,0.2802994150771035,0.26438484623996533,0.18031941244108732,0.158,0.519,0.32299999999999995,0.751,6583.0,1320174
2013,Ireland,0.495351729442995,0.504648270557005,0.21539622615314097,0.12237528089741395,0.3090801099141629,0.2307837317146874,0.12236465132059476,0.266,0.36100000000000004,0.373,0.71825,19856.0,4609779
2013,Greece,0.487680730378153,0.512319269621847,0.1468261112370798,0.10574115870102689,0.2868759039642881,0.2599176725103523,0.20063915358725293,0.34500000000000003,0.414,0.24,0.67475,8377.0,11003615
2013,Spain,0.49259146946288396,0.5074085305371161,0.15172947034415635,0.09864012691349855,0.31065391568076367,0.26216392394349497,0.17681256311808644,0.456,0.23500000000000001,0.309,0.743,13523.0,46727890
2013,France,0.48433682137366646,0.5156631786263336,0.18587256013115783,0.11995239354668077,0.25589831456691925,0.2626007635629993,0.17567596819224288,0.28,0.43100000000000005,0.289,0.71125,20915.0,65600350
2013,Croatia,0.4825001055807646,0.5174998944192354,0.14934727625089744,0.11739126354366586,0.2675533886732956,0.2843106983815642,0.18139737315057694,0.22399999999999998,0.605,0.17,0.637,5078.0,4262140
2013,Italy,0.4840326233491581,0.5159673766508419,0.13987276952134237,0.0990412083043598,0.2715535454024494,0.27775764344500187,0.21177483332684652,0.434,0.42200000000000004,0.14400000000000002,0.6335000000000001,15733.0,59685227
2013,Cyprus,0.4862532596970936,0.5137467403029065,0.16375748084603142,0.14974164951644459,0.30936228891368067,0.24496984563645224,0.13216873508739108,0.254,0.392,0.354,0.73575,15873.0,865878
2013,Latvia,0.4578360283127247,0.5421639716872754,0.14443738959643249,0.1201917161809939,0.2753834941262214,0.2723308586463751,0.18765654144997715,0.166,0.564,0.27,0.74,4663.0,2023825
2013,Lithuania,0.4606106184417066,0.5393893815582934,0.14690106177687376,0.13546294380203944,0.2598010367087777,0.27539372893817265,0.18244122877413646,0.14400000000000002,0.5579999999999999,0.298,0.7240000000000001,4698.0,2971905
2013,Luxembourg,0.4997998283178689,0.500200171682131,0.16988151698479997,0.12163734849796756,0.30301709931680937,0.2657032357054143,0.13976079949500875,0.261,0.386,0.35200000000000004,0.6985,33301.0,537039
