TIME,GEO,"Men's suit, wool (1 suit)",Men's trousers (1 piece),Men's blue jeans (1 piece),Men's shirt (1 piece),"Men's T-shirt, short sleeves (1 piece)",Men's boxer briefs (1 piece),Ladies' top coat (1 piece),"Ladies' blazer, woolmix (1 piece)","Ladies' straight trousers, synthetic (1 piece)",Ladies' jeans (1 piece),Ladies' skirt (1 piece),Ladies' blouse (1 piece),Ladies' T-shirt (1 piece),Ladies' pullover (1 piece),"Brassiere, push-up (1 piece)",Tights (1 piece),Children' s jeans trousers (1 piece),"Children' T-shirt, long sleeves (1 piece)",Girls' skirt (1 piece),Girls' tights (1 piece),Children' socks (1 pair) 
2010,France,234.8989112903226,47.78101814516128,43.63267105263158,31.07711842105263,14.893776315789472,6.74210685483871,163.0373891129032,62.774334677419354,31.67230263157895,36.674684210526316,36.72873991935484,27.293447368421056,13.249934210526316,24.655917338709678,16.339223684210527,2.508276315789474,22.446947368421053,11.152618421052631,12.496239919354839,4.67930443548387,1.2753947368421052
2010,Croatia,218.27,46.71626008064516,42.72,32.22,13.25,7.45,165.61,61.37546370967742,30.966513157894735,42.39,35.91027217741935,34.64,17.45,24.10648185483871,21.59,3.03,16.29,8.71,12.217772177419354,4.16,1.90
2010,Italy,263.39,69.20,60.85,45.26,14.32678947368421,8.10,194.26,106.18,58.44,35.27852631578947,54.58,49.44,21.00,53.17,20.56,3.76,22.52,10.728052631578947,12.020524193548386,4.5011693548387095,3.05
2010,Cyprus,196.17,60.77,46.12,35.13,13.82,9.93,145.67,55.546834677419355,30.85,24.16,32.49998991935484,27.36,8.13,46.04,25.48,4.73,16.82,10.88,17.26,5.37,2.70
2010,Latvia,220.72209677419355,44.897298387096775,40.999315789473684,29.201526315789476,13.994894736842106,6.335201612903226,153.19762096774193,58.98572580645161,29.760789473684213,34.461263157894734,34.5120564516129,25.646210526315794,12.450263157894737,23.167862903225807,15.353105263157895,2.356894736842105,21.09221052631579,10.479526315789474,11.742056451612902,4.396895161290322,1.1984210526315788
2010,Lithuania,220.10,65.74,41.40,23.57,11.49,6.85,189.99,82.11,41.47,43.12,42.70,34.46,15.85,37.84,20.67,2.50,21.89,11.74,18.52,5.11,1.80
2010,Luxembourg,231.4092338709677,47.07117943548386,42.984460526315786,30.615434210526313,14.672513157894736,6.641945564516129,160.61529233870965,61.84175403225806,31.201776315789473,36.12984210526316,36.18309475806451,26.88797368421053,13.053092105263156,24.28962701612903,16.09648684210526,2.471013157894737,22.113473684210522,10.986934210526314,12.310594758064516,4.6097883064516125,1.2564473684210526
2010,Hungary,189.31499999999997,38.50875,35.16542105263157,25.04636842105263,12.003526315789472,5.43375,131.39874999999998,50.592499999999994,25.52605263157895,29.557684210526315,29.60125,21.996947368421054,10.678684210526315,19.87125,13.168473684210525,2.021526315789474,18.090947368421052,8.988368421052632,10.07125,3.7712499999999993,1.0278947368421054
2010,Malta,106.60,39.70660282258064,32.39,27.52,16.47,5.64,92.49,75.58,25.66,27.92,26.80,27.10,14.94,31.69,19.26,4.09,17.75,6.53,15.76,6.20,1.96
2010,Netherlands,227.56,75.59,71.90,47.23,28.10,7.49,127.41,83.75,60.39,64.73,51.42,42.40,22.46,44.52,27.50,4.26,20.64,10.29,15.96,4.496824596774193,1.52
2010,Austria,226.82903225806453,46.13951612903226,42.13368421052631,30.009473684210523,14.382105263157895,6.510483870967742,157.43629032258062,60.61774193548386,30.58421052631579,35.41473684210526,35.46693548387096,26.35578947368421,12.794736842105262,23.808870967741935,15.777894736842104,2.4221052631578948,21.67578947368421,10.769473684210526,12.066935483870967,4.518548387096773,1.231578947368421
2010,Poland,215.70568548387098,43.87690524193548,40.067513157894744,23.54,13.676828947368422,4.76,149.7158568548387,57.64514112903226,29.08440789473685,29.21,35.68,17.30,12.167302631578949,33.12,15.54,1.65,15.99,8.73,11.76,3.74,1.28
2010,Portugal,220.06778225806454,44.76420362903226,40.877776315789475,29.11496052631579,13.953407894736843,6.316421370967742,152.74347782258064,58.81086693548387,29.672565789473687,34.35910526315789,34.409747983870965,25.57018421052632,12.413355263157895,23.099183467741938,15.307592105263158,2.3499078947368424,21.029684210526316,10.44846052631579,11.70724798387097,4.383860887096774,1.1948684210526317
2010,Romania,208.94443548387096,42.501592741935475,38.811605263157894,27.643342105263155,13.248131578947367,5.997157258064516,145.02304435483867,55.838266129032256,28.17276315789474,32.62242105263157,32.67050403225806,24.277736842105266,11.785921052631577,21.931633064516127,14.53386842105263,2.72,19.966736842105263,9.920342105263158,11.115504032258062,3.86,1.1344736842105263
2010,Slovenia,255.80,76.99,50.49,35.32,12.98,10.56,151.38104838709674,58.28629032258064,51.29,34.05263157894737,34.10282258064516,39.21,21.44,22.89314516129032,26.79,4.81,21.06,9.25,13.40,4.51,2.02
2010,Slovakia,203.23,60.72,45.83,25.05,18.02,9.05,134.23,91.09,32.06,41.66,39.31,29.40,15.65,22.96,20.72,2.42,18.09,9.52,13.70,5.06,1.70
2010,Finland,268.92326612903224,54.70194556451613,49.952723684210525,35.57853947368421,17.05109210526316,7.71867943548387,186.65283266129032,71.86699596774193,36.25993421052632,41.9868947368421,42.048780241935475,31.246815789473686,15.169144736842105,28.227247983870967,18.70590789473684,2.871592105263158,25.698315789473682,12.76803947368421,14.306280241935484,5.357086693548386,1.4601315789473683
2010,Sweden,277.86556451612904,56.52090725806451,51.61376315789474,36.7616052631579,17.61807894736842,7.975342741935483,192.8594556451613,74.25673387096774,37.46565789473684,43.38305263157895,43.446995967741934,32.28584210526316,15.673552631578948,29.165866935483873,19.32792105263158,2.9670789473684214,26.55284210526316,13.192605263157896,14.781995967741935,5.535221774193547,1.5086842105263158
2010,United Kingdom,181.899435483871,37.000342741935484,33.78797368421053,24.06528947368421,11.533342105263158,5.220907258064516,126.25179435483871,48.61076612903226,24.52618421052632,28.39989473684211,28.441754032258064,21.13531578947369,10.260394736842107,19.09288306451613,12.652657894736842,1.9423421052631582,17.382315789473683,8.636289473684212,9.676754032258065,3.6235282258064516,0.9876315789473684
2010,Iceland,300.11225806451614,61.04612903225806,55.746105263157894,39.704842105263154,19.02863157894737,8.613870967741935,208.30032258064512,80.20193548387097,40.46526315789474,46.856421052631575,46.92548387096774,34.87073684210526,16.928421052631577,31.500967741935487,20.875368421052627,3.2046315789473683,28.678736842105263,14.248842105263158,15.96548387096774,5.978387096774193,1.6294736842105264
2010,Norway,303.16572580645163,61.6672379032258,68.92,61.83,21.79,8.701512096774193,210.4196572580645,81.0179435483871,40.876973684210526,67.04,47.40292338709677,54.80,17.10065789473684,31.821471774193547,20.55,4.37,23.09,14.393815789473685,14.15,6.039213709677418,1.6460526315789474
2010,Switzerland,277.21125,56.387812499999995,51.49222368421052,36.67503947368421,17.576592105263156,7.9565624999999995,192.40531249999995,74.081875,37.37743421052632,43.2808947368421,43.34468749999999,32.20981578947368,15.636644736842106,29.097187499999997,19.282407894736842,2.9600921052631577,26.490315789473684,13.16153947368421,14.747187499999997,5.522187499999999,1.5051315789473685
2010,Montenegro,232.06354838709677,47.204274193548386,43.106,30.702000000000005,14.714000000000002,6.660725806451613,161.06943548387096,62.01661290322581,31.290000000000006,36.232,36.285403225806455,26.964000000000002,13.09,24.358306451612904,16.142,2.478,22.176,11.018,12.345403225806452,4.6228225806451615,1.26
2010,North Macedonia,167.0683064516129,33.983528225806445,31.033078947368416,22.10313157894737,10.592973684210525,4.795221774193548,115.95788306451611,44.64729838709677,22.526447368421053,26.08431578947368,26.12276209677419,19.41205263157895,9.423815789473684,17.536149193548386,11.621026315789472,1.7839736842105263,15.965052631578946,7.932131578947368,8.887762096774193,3.3280846774193544,0.9071052631578947
2010,Albania,170.33987903225807,34.649002016129025,31.64077631578947,22.53596052631579,10.800407894736841,4.889122983870967,118.22859879032256,45.52159274193548,22.967565789473685,26.595105263157894,26.634304435483866,19.792184210526315,9.608355263157893,17.87954637096774,11.848592105263156,1.818907894736842,16.277684210526314,8.08746052631579,9.06180443548387,3.393256048387096,0.9248684210526315
2010,Serbia,220.50399193548387,44.85293346774193,40.95880263157894,29.17267105263158,13.981065789473684,6.328941532258065,153.0462399193548,58.92743951612903,29.731381578947367,34.42721052631579,34.47795362903226,25.620868421052634,12.437960526315788,23.144969758064512,15.337934210526313,2.3545657894736842,21.071368421052632,10.469171052631578,11.730453629032256,4.392550403225806,1.197236842105263
2010,Turkey,114.31,28.26,29.34,21.01,16.54,4.601159274193548,111.26507056451612,45.65,21.61480263157895,25.25,24.53,18.626447368421054,10.98,19.54,9.33,1.7117763157894736,12.54,7.80,8.528074596774193,3.1933971774193544,0.82
2010,Bosnia and Herzegovina,221.81262096774194,45.119122983870966,41.201881578947365,29.345802631578948,14.06403947368421,6.366502016129032,153.9545262096774,59.27715725806451,29.907828947368426,34.63152631578947,34.682570564516126,25.77292105263158,12.511776315789474,23.282328629032257,15.428960526315787,2.3685394736842107,21.19642105263158,10.531302631578948,11.800070564516128,4.4186189516129035,1.204342105263158
2010,Kosovo (under United Nations Security Council Resolution 1244/99),218.1048387096774,44.36491935483871,40.51315789473684,28.855263157894736,13.828947368421053,6.26008064516129,151.38104838709674,58.28629032258064,29.407894736842106,34.05263157894737,34.10282258064516,25.342105263157897,12.302631578947368,22.89314516129032,15.171052631578947,2.3289473684210527,20.842105263157894,10.355263157894736,11.60282258064516,4.344758064516128,1.1842105263157894
2011,European Union - 27 countries (from 2020),213.53440298507462,43.43524253731343,37.443471264367815,26.66889655172414,12.781126436781607,6.128899253731343,148.20882462686566,57.06488805970149,27.179655172413796,31.47245977011494,33.38819029850746,23.42193103448276,11.370459770114941,22.413414179104475,14.021540229885055,2.1524827586206894,19.262896551724136,9.57064367816092,11.359682835820896,4.253712686567163,1.0944827586206896
2011,European Union - 28 countries (2013-2020),201.82835820895522,41.054104477611936,35.39080459770115,25.20689655172414,12.080459770114942,5.7929104477611935,140.08395522388057,53.9365671641791,25.689655172413794,29.74712643678161,31.557835820895523,22.13793103448276,10.74712643678161,21.184701492537314,13.25287356321839,2.0344827586206895,18.20689655172414,9.045977011494253,10.736940298507463,4.0205223880597005,1.0344827586206897
2011,European Union - 15 countries (1995-2004),201.62652985074627,41.01305037313433,35.35541379310345,25.181689655172416,12.06837931034483,5.787117537313433,139.94387126865672,53.88263059701493,25.663965517241383,29.717379310344832,31.52627798507463,22.11579310344828,10.736379310344828,21.163516791044778,13.239620689655172,2.032448275862069,18.188689655172414,9.036931034482759,10.726203358208954,4.016501865671641,1.033448275862069
2011,Euro area - 19 countries  (from 2015),212.12160447761195,43.14786380597014,37.195735632183904,26.492448275862067,12.696563218390803,6.088348880597014,147.2282369402985,56.687332089552235,26.999827586206898,31.264229885057468,33.16728544776119,23.26696551724138,11.29522988505747,22.265121268656713,13.928770114942527,2.1382413793103447,19.135448275862068,9.50732183908046,11.284524253731343,4.225569029850746,1.0872413793103448
2011,Euro area - 12 countries (2001-2006),212.12160447761195,43.14786380597014,37.195735632183904,26.492448275862067,12.696563218390803,6.088348880597014,147.2282369402985,56.687332089552235,26.999827586206898,31.264229885057468,33.16728544776119,23.26696551724138,11.29522988505747,22.265121268656713,13.928770114942527,2.1382413793103447,19.135448275862068,9.50732183908046,11.284524253731343,4.225569029850746,1.0872413793103448
2011,Belgium,229.68067164179104,46.71957089552239,40.274735632183905,28.68544827586207,13.747563218390805,6.592332089552238,159.4155410447761,61.37981343283582,29.2348275862069,33.85222988505747,35.9128171641791,25.19296551724138,12.23022988505747,24.108190298507463,15.081770114942527,2.315241379310345,20.719448275862067,10.29432183908046,12.218638059701492,4.57535447761194,1.177241379310345
2011,Bulgaria,175.59067164179103,35.71707089552238,30.79,21.93,10.51,5.039832089552238,121.8730410447761,46.92481343283582,22.35,25.88,27.455317164179103,19.26,9.35,18.43069029850746,11.53,1.77,15.84,7.87,9.341138059701493,3.49785447761194,0.90
2011,Czechia,216.36,44.01,36.33,21.72,12.78,6.21,150.17,57.82,32.65,34.76,33.83,24.94,12.90,22.71,17.87,1.54,16.01,7.35,11.51,4.31,1.33
2011,Denmark,263.7896641791045,53.657714552238794,46.2557816091954,32.94541379310345,15.78916091954023,7.57133395522388,183.0897294776119,70.49509328358208,33.57637931034483,38.879494252873556,41.24609141791044,28.93427586206897,14.046494252873561,27.688404850746263,17.321505747126434,2.6590689655172413,23.796413793103447,11.823091954022988,14.033180970149251,5.254822761194029,1.3520689655172413
2011,Germany (until 1990 former territory of the FRG),211.11246268656717,42.942593283582084,37.0187816091954,26.366413793103444,12.63616091954023,6.059384328358208,146.52781716417908,56.41764925373134,26.871379310344828,31.11549425287356,33.00949626865671,23.156275862068966,11.241494252873562,22.15919776119403,13.862505747126434,2.128068965517241,19.044413793103445,9.462091954022988,11.230839552238805,4.205466417910447,1.0820689655172413
2011,Estonia,203.44298507462685,41.382537313432834,35.673931034482756,25.40855172413793,12.177103448275862,5.839253731343283,141.20462686567163,54.36805970149254,25.895172413793105,29.985103448275858,31.810298507462683,22.315034482758623,10.83310344827586,21.354179104477613,13.358896551724138,2.0507586206896553,18.352551724137932,9.118344827586206,10.82283582089552,4.052686567164178,1.042758620689655
2011,Ireland,211.51611940298508,43.02470149253731,37.0895632183908,26.4168275862069,12.660321839080458,6.070970149253731,146.80798507462686,56.5255223880597,26.922758620689656,31.174988505747123,33.0726119402985,23.20055172413793,11.262988505747126,22.201567164179103,13.889011494252872,2.132137931034483,19.080827586206897,9.480183908045976,11.252313432835821,4.213507462686566,1.0841379310344827
2011,Greece,198.19544776119406,40.31513059701493,34.753770114942526,24.753172413793102,11.863011494252875,5.688638059701493,137.56244402985072,52.96570895522388,25.227241379310346,29.211678160919544,30.9897947761194,21.73944827586207,10.55367816091954,20.803376865671645,13.014321839080457,1.997862068965517,17.879172413793103,8.883149425287357,10.543675373134327,3.948152985074626,1.0158620689655173
2011,Spain,183.0583208955224,37.23607276119403,32.09945977011494,22.862655172413792,10.956977011494253,5.2541697761194035,127.0561473880597,48.92046641791045,23.300517241379314,26.980643678160916,28.622957089552237,20.079103448275866,9.74764367816092,19.214524253731344,12.02035632183908,1.8452758620689658,16.513655172413795,8.204701149425288,9.738404850746269,3.6466138059701487,0.9382758620689656
2011,France,213.93805970149253,43.51735074626865,37.514252873563215,26.719310344827587,12.805287356321838,6.1404850746268655,148.4889925373134,57.17276119402985,27.231034482758623,31.531954022988504,33.45130597014926,23.466206896551725,11.391954022988505,22.455783582089552,14.048045977011492,2.1565517241379313,19.299310344827585,9.588735632183909,11.381156716417909,4.261753731343283,1.096551724137931
2011,Croatia,218.27,45.69321828358209,42.72,32.22,13.25,7.45,165.61,60.031399253731344,28.592586206896556,42.39,35.123871268656714,34.64,17.45,23.578572761194028,21.59,3.03,16.29,8.71,11.950214552238805,4.16,1.90
2011,Italy,263.39,69.20,60.85,45.26,13.240183908045976,8.10,194.26,106.18,58.44,32.60285057471264,54.58,49.44,21.00,53.17,20.56,3.76,22.52,9.914390804597701,11.767686567164178,4.406492537313432,3.05
2011,Cyprus,196.17,60.77,46.12,35.13,13.82,9.93,145.67,54.96136194029851,30.85,24.16,32.157434701492534,27.36,8.13,46.04,25.48,4.73,16.82,10.88,17.26,5.37,2.70
2011,Latvia,219.38742537313433,44.62581156716418,38.46980459770115,27.39989655172414,13.131459770114942,6.296893656716418,152.2712593283582,58.62904850746269,27.924655172413797,32.33512643678161,34.303367537313434,24.063931034482763,11.68212643678161,23.02777052238806,14.40587356321839,2.2114827586206895,19.79089655172414,9.832977011494254,11.67105410447761,4.370307835820895,1.1244827586206896
2011,Lithuania,220.10,65.74,41.40,23.57,11.49,6.85,189.99,82.11,41.47,43.12,42.70,34.46,15.85,37.84,20.67,2.50,21.89,11.74,18.52,5.11,1.80
2011,Luxembourg,204.2502985074627,41.54675373134328,35.81549425287356,25.50937931034483,12.225425287356323,5.862425373134328,141.76496268656715,54.58380597014925,25.99793103448276,30.104091954022987,31.93652985074627,22.403586206896556,10.87609195402299,21.43891791044776,13.411908045977011,2.0588965517241378,18.425379310344827,9.154528735632185,10.86578358208955,4.068768656716418,1.046896551724138
2011,Hungary,165.70108208955222,33.7054197761194,29.055850574712643,20.694862068965513,9.918057471264365,4.755979477611939,115.00892723880595,44.281921641791044,21.091206896551725,24.422390804597697,25.90898320895522,18.175241379310346,8.8233908045977,17.392639925373135,10.880609195402297,1.670310344827586,14.947862068965517,7.426747126436781,8.815027985074625,3.300848880597014,0.8493103448275862
2011,Malta,106.60,41.75202425373134,32.39,27.52,16.47,5.64,92.49,75.58,25.66,27.92,26.80,27.10,14.94,31.69,19.26,4.09,17.75,6.53,15.76,6.20,1.96
2011,Netherlands,227.56,75.59,71.90,47.23,28.10,7.49,127.41,83.75,60.39,64.73,51.42,42.40,22.46,44.52,27.50,4.26,20.64,10.29,15.96,4.398451492537314,1.52
2011,Austria,205.6630970149254,41.83413246268656,36.063229885057474,25.685827586206894,12.309988505747127,5.902975746268656,142.74555037313434,54.96136194029851,26.177758620689655,30.31232183908046,32.157434701492534,22.558551724137935,10.95132183908046,21.587210820895525,13.50467816091954,2.073137931034483,18.552827586206895,9.217850574712644,10.940942164179106,4.096912313432836,1.054137931034483
2011,Poland,214.34171641791045,43.59945895522388,37.58503448275862,23.54,12.829448275862068,4.76,148.76916044776118,57.28063432835821,27.28241379310345,29.21,35.68,17.30,11.41344827586207,33.12,15.54,1.65,15.99,8.73,11.76,3.74,1.28
2011,Portugal,224.23130597014926,45.61111007462686,39.31918390804597,28.004862068965515,13.4213908045977,6.435923507462686,155.63327425373132,59.92352611940298,28.541206896551724,33.04905747126436,35.06075559701492,24.595241379310345,11.940057471264366,23.536203358208954,14.723942528735632,2.260310344827586,20.227862068965514,10.050080459770115,11.92874067164179,4.466800373134328,1.149310344827586
2011,Romania,186.6912313432836,37.97504664179104,32.73649425287356,23.316379310344825,11.174425287356321,5.358442164179104,129.57765858208953,49.891324626865675,23.762931034482758,27.51609195402299,29.190998134328353,20.477586206896554,9.941091954022989,19.595848880597018,12.25890804597701,2.72,16.841379310344827,8.367528735632185,9.931669776119403,3.86,0.9568965517241379
2011,Slovenia,255.80,76.99,50.49,35.32,12.98,10.56,146.3877332089552,56.36371268656716,51.29,31.085747126436782,32.97793843283582,39.21,21.44,22.138013059701493,26.79,4.81,21.06,9.25,13.40,4.51,2.02
2011,Slovakia,203.23,60.72,45.83,25.05,18.02,9.05,134.23,91.09,32.06,41.66,39.31,29.40,15.65,22.96,20.72,2.42,18.09,9.52,13.70,5.06,1.70
2011,Finland,246.83608208955224,50.2091697761194,43.282954022988505,30.828034482758618,14.774402298850575,7.08472947761194,171.32267723880594,65.96442164179103,31.418448275862072,36.38073563218391,38.59523320895522,27.074689655172413,13.143735632183907,25.908889925373135,16.208264367816092,2.4881724137931034,22.26703448275862,11.06322988505747,13.131277985074627,4.917098880597014,1.2651724137931033
2011,Sweden,262.9823507462687,53.49349813432836,46.1142183908046,32.84458620689656,15.740839080459773,7.548162313432836,182.52939365671642,70.27934701492538,33.47362068965518,38.76050574712644,41.119860074626864,28.84572413793104,14.003505747126438,27.603666044776123,17.268494252873566,2.650931034482759,23.723586206896556,11.786908045977011,13.990233208955225,5.23874067164179,1.3479310344827586
2011,United Kingdom,162.27,33.0075,28.454206896551725,20.266344827586206,9.712689655172413,4.657500000000001,112.6275,43.365,20.65448275862069,23.916689655172412,25.372500000000002,17.79889655172414,8.640689655172414,17.032500000000002,10.655310344827587,1.6357241379310348,14.638344827586208,7.27296551724138,8.6325,3.2325,0.8317241379310346
2011,Iceland,277.51399253731347,56.44939365671642,48.66235632183908,34.65948275862069,16.610632183908045,7.965251865671641,192.61543843283582,74.16277985074626,35.32327586206897,40.90229885057471,43.39202425373134,30.439655172413794,14.777298850574713,29.128964552238806,18.222701149425287,2.7974137931034484,25.03448275862069,12.438218390804598,14.763292910447761,5.528218283582089,1.4224137931034482
2011,Norway,312.43029850746274,63.55175373134329,68.92,61.83,21.79,8.96742537313433,216.84996268656715,83.49380597014925,39.76758620689656,67.04,48.85152985074627,54.80,16.63655172413793,32.79391791044776,20.55,4.37,23.09,14.003172413793104,14.15,6.223768656716418,1.601379310344828
2011,Switzerland,281.14690298507463,57.18836753731343,49.29939080459771,35.11320689655172,16.828080459770117,8.069524253731345,195.13694962686566,75.1336380597015,35.78568965517242,41.43774712643678,43.960065298507466,30.83813793103449,14.970747126436784,29.51028917910448,18.461252873563218,2.834034482758621,25.362206896551726,12.601045977011497,14.956557835820895,5.600587686567164,1.441034482758621
2011,Montenegro,195.36985074626867,39.74037313432835,34.25829885057471,24.400275862068966,11.693885057471263,5.607537313432835,135.6012686567164,52.21059701492537,24.86758620689655,28.795218390804596,30.54798507462686,21.429517241379312,10.403218390804597,20.50679104477612,12.828781609195401,1.9693793103448274,17.624275862068963,8.756505747126438,10.393358208955222,3.8918656716417908,1.0013793103448276
2011,North Macedonia,153.5913805970149,31.24217350746268,26.932402298850572,19.18244827586207,9.19322988505747,4.408404850746268,106.60388992537311,41.04572761194029,19.5498275862069,22.637563218390802,24.01551305970149,16.84696551724138,8.178563218390805,16.121557835820894,10.085436781609195,1.548241379310345,13.855448275862068,6.8839885057471255,8.17081156716418,3.0596175373134322,0.7872413793103448
2011,Albania,156.4169776119403,31.81693097014925,27.42787356321839,19.535344827586208,9.36235632183908,4.489505597014925,108.56506529850745,41.800839552238806,19.90948275862069,23.054022988505746,24.45732276119403,17.156896551724138,8.329022988505747,16.418143656716417,10.270977011494253,1.5767241379310346,14.110344827586205,7.010632183908045,8.321128731343283,3.1159048507462686,0.8017241379310345
2011,Serbia,217.1673134328358,44.17421641791044,38.08050574712644,27.122620689655168,12.998574712643677,6.233171641791044,150.7303358208955,58.035746268656716,27.642068965517243,32.007908045977004,33.95623134328358,23.82041379310345,11.56390804597701,22.794738805970148,14.260091954022988,2.189103448275862,19.59062068965517,9.733471264367816,11.552947761194028,4.326082089552238,1.1131034482758622
2011,Turkey,114.31,28.26,29.34,21.01,16.54,3.9391791044776117,95.2570895522388,45.65,17.468965517241383,25.25,24.53,15.053793103448276,10.98,19.54,9.33,1.383448275862069,12.54,7.80,7.301119402985074,2.7339552238805966,0.82
