TIME,GEO,male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,Per capita consumption
2010,Ireland,0.4969798401029756,0.5030201598970244,0.2095373308468669,0.13742958455436596,0.31747265810119424,0.22338896230471167,0.11217146419286116,0.299,0.362,0.339,0.7157499999999999,20512.0,183.53076474668904
2010,Greece,0.4911163834306312,0.5088836165693688,0.14637041990724406,0.11175354827093713,0.3005823483857646,0.25152471529429626,0.189768968141758,0.385,0.406,0.209,0.67825,11963.0,40.632094372221104
2010,France,0.4841063689713285,0.5158936310286715,0.1857050486634035,0.12447141038189725,0.26252946696118473,0.2612019767253538,0.16609209726816074,0.319,0.419,0.262,0.7025,19960.0,155.34809338414527
2010,Cyprus,0.487834802353688,0.5121651976463121,0.17193397953951706,0.1611287447811119,0.2977110139902825,0.2438044778670313,0.1254217838220573,0.29600000000000004,0.38299999999999995,0.321,0.7365,16180.0,155.28481089923577
2010,Poland,0.4842411286744301,0.5157588713255699,0.15304315936811608,0.14222298690822094,0.2927963168691978,0.2762329691638998,0.13570456769056538,0.18,0.626,0.194,0.6532499999999999,4402.0,170.11183453831427
2010,Finland,0.4905358888386219,0.5094641111613781,0.16599740592555967,0.12316490536075705,0.2526664383163594,0.2880407412826523,0.17013050911467165,0.236,0.448,0.316,0.745,21349.0,400.8837269012546
2010,Sweden,0.497716762009455,0.502283237990545,0.16588103523918274,0.1331793545696128,0.2622277473957469,0.2576997054390675,0.18101215735639006,0.25,0.467,0.282,0.7909999999999999,18916.0,273.65774790320444
2011,Czechia,0.4908327485467111,0.5091672514532889,0.14511338185369682,0.11975819728760087,0.305141516455414,0.2738878302494838,0.15609907415380447,0.139,0.703,0.158,0.7052499999999999,7451.0,201.32298616222732
2011,Cyprus,0.4867609565216356,0.5132390434783645,0.16828559894540168,0.159585400910508,0.3008880013242021,0.24440578219019685,0.1268352166296914,0.28300000000000003,0.38,0.337,0.7354999999999999,16990.0,165.08465009270606
2011,Poland,0.4841929575286768,0.5158070424713233,0.1525000132675759,0.13703356654666649,0.29609167690021504,0.278243476989741,0.13613126629580158,0.17500000000000002,0.622,0.203,0.65725,5032.0,168.79798231960208
2011,Finland,0.4908428888116629,0.5091571111883372,0.16514072951788894,0.12275909181221578,0.2509526952662524,0.2860790776138751,0.17506840578976782,0.229,0.446,0.325,0.7497499999999999,21826.0,398.52279213197613
2011,Sweden,0.4981370219753026,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.2562610654479761,0.18450778869468334,0.244,0.465,0.29100000000000004,0.79925,21584.0,266.7857601823362
2011,Switzerland,0.4926759823911512,0.5073240176088488,0.15130822423099785,0.11900686824392062,0.2857830629059175,0.2749474151266039,0.1689544294925601,0.214,0.4970000000000001,0.289,0.8207499999999999,33799.0,144.08903329981422
2012,Bulgaria,0.4867828525509798,0.5132171474490203,0.13374178269969636,0.11383942950290588,0.2845009242245085,0.2794318830705872,0.1884859805023021,0.23,0.564,0.207,0.67125,2859.0,91.42343676131642
2012,Czechia,0.4910034748647011,0.5089965251352989,0.1467087781621816,0.11542271650558353,0.30512538973836895,0.27078557833580585,0.16195753725805995,0.134,0.696,0.17,0.716,7791.0,190.14710942753973
2012,Greece,0.4892373596997981,0.5107626403002019,0.1466733222651236,0.10702142786399847,0.29313458301996154,0.2564918694119627,0.1966787974389536,0.359,0.413,0.229,0.6744999999999999,9460.0,82.20878795165899
2012,France,0.4841734643281538,0.5158265356718462,0.1858289621013888,0.12121914396687115,0.25793220253454424,0.2636263995227843,0.17139329187441155,0.304,0.419,0.27699999999999997,0.7072499999999999,20605.0,154.3806030373677
2012,Cyprus,0.4860645629812149,0.5139354370187852,0.16500485492644526,0.1554782943605128,0.30757728149640784,0.2438193944160805,0.1281201748005536,0.264,0.386,0.35000000000000003,0.7345,16927.0,160.02115982278647
2012,Lithuania,0.4606113047464727,0.5393886952535273,0.1478409037564742,0.13869933191083755,0.2611953292687109,0.2713729769969181,0.18089145806705928,0.15,0.564,0.28600000000000003,0.7182500000000002,4337.0,459.14941232990225
2012,Austria,0.487403071387769,0.5125969286122309,0.14558948426170365,0.12105582210341645,0.2771258881740641,0.2782631220459363,0.1779656834148795,0.224,0.608,0.16899999999999998,0.7509999999999999,21807.0,300.7068999125964
2012,Poland,0.4841161385076926,0.5158838614923075,0.15140462095841636,0.1325149107582345,0.2989870531028543,0.27745370193279745,0.13963971324769744,0.16699999999999998,0.618,0.215,0.66475,5057.0,220.19718897160848
2012,Finland,0.4910947746149191,0.508905225385081,0.1645876791500957,0.12231333870367825,0.2491567256349297,0.28256999700255514,0.1813722595087412,0.218,0.45399999999999996,0.328,0.7522500000000001,22699.0,385.5502792215234
2012,Sweden,0.4984610647320876,0.5015389352679125,0.16706677472132606,0.1311037656908178,0.2585622157040258,0.255067803947229,0.18819943993660135,0.238,0.461,0.30100000000000005,0.8029999999999999,23782.0,259.3955090529171
2012,Montenegro,0.4938820714870677,0.5061179285129322,0.18959936031777766,0.13864886475750754,0.27939507470482405,0.26312251333208664,0.12923418688780414,0.215,0.609,0.17600000000000002,0.58825,,29.54983653281918
2012,Turkey,0.5022859976054098,0.4977140023945902,0.2527502142576999,0.1678460581528071,0.31054680508149235,0.1953772475178044,0.0734796749901963,0.685,0.19100000000000006,0.124,0.5335,3220.0,38.70496210541718
