male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,consumption_per_capita
0.4841063689713285,0.5158936310286715,0.1857050486634035,0.12447141038189725,0.26252946696118473,0.2612019767253538,0.16609209726816074,0.319,0.419,0.262,0.7025,19960.0,2.6997942517424587
0.4821577434661283,0.5178422565338716,0.15354903393032568,0.1195954678379222,0.2713336077253037,0.277134418211942,0.1783874722945064,0.254,0.588,0.157,0.6509999999999999,5810.0,1.1904982362585421
0.4840229056381905,0.5159770943618095,0.1409479615550177,0.10020649890979312,0.2862785785126419,0.26841494537359034,0.20415201564895696,0.463,0.407,0.13,0.6202500000000001,15964.0,2.3940194120217297
0.487834802353688,0.5121651976463121,0.17193397953951706,0.1611287447811119,0.2977110139902825,0.2438044778670313,0.1254217838220573,0.29600000000000004,0.38299999999999995,0.321,0.7365,16180.0,2.778343118225689
0.4578774668663676,0.5421225331336323,0.14161444637689907,0.14134469918472212,0.2738306553536329,0.2620377042438967,0.1811724948408492,0.195,0.578,0.226,0.72975,4488.0,1.3973521918339735
0.4615563581644162,0.5384436418355837,0.14959916943986842,0.14613606214687827,0.2709119993278116,0.2599281471277947,0.17342462195764705,0.171,0.56,0.26899999999999996,0.7025,4026.0,1.5145229381034189
0.4967593901996949,0.5032406098003052,0.1774886170344138,0.11861986272721114,0.3062465890938641,0.25812940928085154,0.13951552186365934,0.289,0.408,0.303,0.6820000000000002,32333.0,4.549581098459964
0.4750095962543253,0.5249904037456747,0.14747435772998754,0.12516241735338302,0.2975962231699314,0.2636566382313973,0.16611036351530067,0.244,0.585,0.171,0.619,4241.0,0.701862830511293
0.4980423982010835,0.5019576017989165,0.1528257818934514,0.13788231202312892,0.27314643730964405,0.2869233165952945,0.14922215217848112,0.603,0.256,0.142,0.60425,10435.0,3.141645319259784
0.494931007194032,0.5050689928059681,0.17574135343317573,0.12237311288713375,0.2700841611418264,0.27865931012080913,0.153142062417055,0.318,0.405,0.27699999999999997,0.779,20292.0,2.1009447279426925
0.4868743790892403,0.5131256209107597,0.1490924600105632,0.12227713756442896,0.2856228409188468,0.2665889813537288,0.17641858015243228,0.232,0.605,0.162,0.74425,21058.0,3.746231766153995
0.4842411286744301,0.5157588713255699,0.15304315936811608,0.14222298690822094,0.2927963168691978,0.2762329691638998,0.13570456769056538,0.18,0.626,0.194,0.6532499999999999,4402.0,1.5104847387651201
0.4789100162775185,0.5210899837224815,0.15302371149552574,0.11028110993552832,0.2923506066451733,0.2617749560007638,0.18256961592300888,0.6729999999999999,0.188,0.139,0.7367499999999998,8678.0,3.605688742619489
0.4868471707589618,0.5131528292410381,0.15797571216066789,0.12395029772083653,0.3021777181737699,0.2545387873267101,0.16135748461801547,0.306,0.5750000000000001,0.119,0.64925,2036.0,0.9774450463250659
0.4954171421648324,0.5045828578351675,0.14034116667708854,0.11619774731115558,0.2985530851363182,0.27965691830290146,0.16525108257253626,0.209,0.589,0.202,0.715,11736.0,2.4519608905441905
0.4867062060214344,0.5132937939785657,0.15494387254401798,0.14466747427375656,0.3099276307368085,0.2660843980328027,0.12437662441261425,0.163,0.687,0.151,0.6867500000000001,6117.0,1.6795374503917653
0.4905358888386219,0.5094641111613781,0.16599740592555967,0.12316490536075705,0.2526664383163594,0.2880407412826523,0.17013050911467165,0.236,0.448,0.316,0.745,21349.0,1.9865324441604244
0.497716762009455,0.502283237990545,0.16588103523918274,0.1331793545696128,0.2622277473957469,0.2576997054390675,0.18101215735639006,0.25,0.467,0.282,0.7909999999999999,18916.0,2.6290333942114277
0.4906234578016128,0.5093765421983872,0.17625540357839534,0.1309213759156766,0.2764720770276888,0.25370044826446475,0.16265069521377448,0.241,0.4420000000000001,0.316,0.75375,17106.0,2.7688428839369776
0.5035292636086012,0.4964707363913988,0.2093442055221484,0.14731920788338634,0.28234423700532063,0.2411390611718037,0.11985328841734093,0.406,0.33,0.263,0.8475,18320.0,1.4612206274718358
0.4995167962448636,0.5004832037551364,0.1889023072130228,0.12917255962549085,0.2780007570706758,0.2551711035303412,0.1487532725604694,0.257,0.429,0.314,0.78125,32419.0,2.630202707193171
0.4919935071590533,0.5080064928409467,0.15171467154460308,0.1189054800492075,0.28844849203794704,0.2728445841060001,0.16808677226224233,0.213,0.499,0.28800000000000003,0.81275,30668.0,
0.4930896719068305,0.5069103280931695,0.1954261786329909,0.14179460130112875,0.2784228135334192,0.2554632383469493,0.1288931681855118,,,,,,
0.5011954857988563,0.4988045142011436,0.17706099510795908,0.154877280021357,0.3003933313911967,0.2512059596964421,0.11646243378304515,0.39399999999999996,0.473,0.133,0.6425,,0.9697679041129046
0.4863462556234524,0.5136537443765476,0.15181470318176102,0.12296684251952016,0.27270399389489913,0.2822741445940473,0.17024031580977236,0.29300000000000004,0.561,0.146,0.5910000000000001,,0.8152017613842876
0.5025056603166161,0.4974943396833839,0.2599089443145681,0.1724712061435714,0.31147934590818865,0.18608369429703808,0.07005680933663383,0.7070000000000001,0.188,0.105,0.51925,2752.0,
0.4869588592986073,0.5130411407013926,0.1544545528532429,0.11654722316372824,0.28094290682047496,0.27050986378770736,0.1775454533748465,0.305,0.471,0.224,0.70475,14674.0,2.2879299096268055
0.4874799885861604,0.5125200114138396,0.15713985389400095,0.1183234027948558,0.2800419107628393,0.2685973055408643,0.17589752700743969,0.297,0.466,0.237,0.71075,14981.0,2.319321204554727
0.4871155718019685,0.5128844281980315,0.15476445382081194,0.11287919943734542,0.2775836606267825,0.27074197641457115,0.18403070970048893,0.333,0.4320000000000001,0.235,0.7145,17017.0,2.6164521976387616
0.4910367925933023,0.5089632074066976,0.1697444275504748,0.12118497127166625,0.26856633224363896,0.2693158342270694,0.17118843470715062,0.319,0.3770000000000001,0.304,0.667,19950.0,2.2513631029638748
0.4870017780205826,0.5129982219794174,0.13232107064982354,0.1180571471528806,0.28282129244442344,0.2821931571107729,0.1846073326420995,0.24,0.5589999999999999,0.201,0.6589999999999999,2911.0,0.5996029416901304
0.4908327485467111,0.5091672514532889,0.14511338185369682,0.11975819728760087,0.305141516455414,0.2738878302494838,0.15609907415380447,0.139,0.703,0.158,0.7052499999999999,7451.0,1.2285497450035379
0.4957321367298802,0.5042678632701199,0.17895226941992884,0.124792559401564,0.26026466794757713,0.26806324753247296,0.16792725569845707,0.309,0.413,0.278,0.77775,26944.0,2.4696327665460815
0.4877037259013465,0.5122962740986535,0.13566883375540134,0.11123376093597193,0.2589181043893597,0.2875475967864951,0.206631704132772,0.181,0.5760000000000001,0.243,0.773,19043.0,2.3524377871435878
0.4660589925244048,0.5339410074755953,0.15349036595821489,0.130243821728863,0.2773490967615781,0.2644209797993472,0.17449573575199676,0.177,0.51,0.313,0.7475,5603.0,1.1906573399850187
0.4964964084604259,0.5035035915395741,0.21267191160741225,0.1286517850716306,0.31730972650567796,0.226101051416565,0.11526552539871415,0.29100000000000004,0.365,0.344,0.7120000000000001,19726.0,1.8756089986579914
0.4902680765004057,0.5097319234995944,0.14638106793323474,0.10909594843011916,0.2976173095401115,0.2540047136700748,0.19290096042645985,0.371,0.407,0.222,0.6725,10985.0,2.179569960891579
0.4939120590417581,0.5060879409582418,0.15029191611216913,0.10277787551481048,0.3234050341252719,0.2524628553681009,0.1710623188796476,0.47,0.237,0.29300000000000004,0.7390000000000001,13929.0,2.9417852025697604
0.484203159369665,0.5157968406303349,0.18574328355893616,0.12307855366990066,0.2600702159096052,0.2637216574330541,0.16738628942850384,0.312,0.42,0.267,0.7010000000000001,20005.0,2.4068041919275815
0.4822426481815128,0.5177573518184871,0.15266522870109656,0.1181270144902266,0.27005818608872045,0.2818345693108185,0.1773150014091379,0.246,0.6,0.154,0.6415000000000001,5579.0,1.3406308618328109
0.4837093565215282,0.5162906434784718,0.14069306181839744,0.09979949360470004,0.28081179232975023,0.2736698700860731,0.20502578216107925,0.455,0.414,0.132,0.6204999999999999,15971.0,2.5240765438959674
0.4867609565216356,0.5132390434783645,0.16828559894540168,0.159585400910508,0.3008880013242021,0.24440578219019685,0.1268352166296914,0.28300000000000003,0.38,0.337,0.7354999999999999,16990.0,2.5481689330320654
0.4569250532028989,0.5430749467971011,0.1419754603888451,0.1340356356993259,0.27335565083473723,0.2669163527514876,0.18371690032560412,0.195,0.568,0.236,0.7282500000000001,4195.0,1.3794459531793188
0.4609934259061492,0.5390065740938509,0.1488631941159436,0.14230089353689393,0.2641758403033754,0.2660224701138837,0.1786376019299034,0.159,0.563,0.279,0.71375,3857.0,1.583540952374347
0.4974581900593936,0.5025418099406065,0.17592020944045014,0.11928727727414815,0.3039055173491716,0.26200765864332604,0.13887933729290405,0.29100000000000004,0.393,0.317,0.6795,32538.0,5.021719285402084
0.4750684026653256,0.5249315973346744,0.14592935793726286,0.1233440105783037,0.2998031589503493,0.2635710267119393,0.16735244582214487,0.243,0.5770000000000001,0.18,0.62375,4493.0,0.7809632304529598
0.4973746292070392,0.5026253707929608,0.1500015663065768,0.1352590068652422,0.2729494034781645,0.2847882714963529,0.15700175185366358,0.589,0.26,0.151,0.6185,10862.0,3.2184688952820784
0.4949316451285225,0.5050683548714775,0.17453830945006002,0.1225683018869284,0.26560088771484336,0.2814941510761507,0.15579834987201754,0.316,0.404,0.28,0.78075,20310.0,2.1581950355611976
0.4870198362682808,0.5129801637317192,0.14738887501188036,0.1215791117642592,0.2811121071778415,0.2734936294978821,0.17642627654813686,0.231,0.606,0.163,0.7454999999999999,21463.0,3.8754074014225735
0.4841929575286768,0.5158070424713233,0.1525000132675759,0.13703356654666649,0.29609167690021504,0.278243476989741,0.13613126629580158,0.17500000000000002,0.622,0.203,0.65725,5032.0,1.577008293322762
0.47797941513826,0.5220205848617401,0.15087629759642765,0.10888095883737024,0.2883599217268667,0.26494683818857984,0.1869359836507556,0.642,0.203,0.155,0.73625,8410.0,2.7836110845417896
0.4868023307422391,0.513197669257761,0.1583003940926159,0.1229284492906328,0.3031411512783838,0.25441650524413045,0.16121350009423707,0.3,0.5720000000000001,0.129,0.64125,2089.0,0.6393901203609024
0.4948631565187405,0.5051368434812595,0.14186643280204894,0.11210185987730888,0.29519863778412625,0.2855097749524556,0.1653232945840603,0.19699999999999998,0.588,0.21600000000000005,0.7027499999999999,11999.0,2.512565327576609
0.4868241610578946,0.5131758389421053,0.15420757110965969,0.13952499477973446,0.31137075827926697,0.26908215678005865,0.12581451905128024,0.157,0.68,0.16399999999999998,0.6869999999999999,6306.0,1.6986939243105186
0.4908428888116629,0.5091571111883372,0.16514072951788894,0.12275909181221578,0.2509526952662524,0.2860790776138751,0.17506840578976782,0.229,0.446,0.325,0.7497499999999999,21826.0,1.8991366251784807
0.4981370219753026,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.2562610654479761,0.18450778869468334,0.244,0.465,0.29100000000000004,0.79925,21584.0,2.2982841075337843
0.4911178433770322,0.5088821566229678,0.17588517389304512,0.13072240575799146,0.27375231448968124,0.2552462823930971,0.16439382346618509,0.238,0.43,0.332,0.7552500000000001,17136.0,2.516993058589966
0.5024493487244546,0.4975506512755454,0.20911157725497093,0.14705826937811664,0.2772599952269102,0.2435594689309535,0.12301068920904876,0.369,0.35700000000000004,0.274,0.8452500000000001,18953.0,1.5037205419581265
0.5001415562653129,0.4998584437346872,0.18732761485314425,0.1306097894337851,0.27622413651186256,0.2549854124896729,0.15085304671153515,0.254,0.425,0.321,0.77825,36475.0,2.52699478105909
0.4926759823911512,0.5073240176088488,0.15130822423099785,0.11900686824392062,0.2857830629059175,0.2749474151266039,0.1689544294925601,0.214,0.4970000000000001,0.289,0.8207499999999999,33799.0,
0.4938694845527144,0.5061305154472856,0.1922997499395015,0.14026780672743405,0.27917722029523273,0.260127450189562,0.12812777284826973,0.224,0.612,0.16399999999999998,0.5715000000000001,,
0.5010878420286163,0.4989121579713836,0.17448781986347048,0.1522050431539836,0.30072901942561164,0.2551767281522629,0.1174013894046714,0.38,0.47,0.15,0.6417499999999999,,1.0934620753239361
0.4869201049320635,0.5130798950679365,0.1444899565596261,0.11896837489479832,0.26984855235757216,0.29480873672645663,0.17188437946154678,0.28800000000000003,0.563,0.15,0.595,,0.7180546010313954
0.5024644687488793,0.4975355312511208,0.25607456387958666,0.17016529498234662,0.3093842181220327,0.19210896606632386,0.07226695694971018,0.7000000000000001,0.187,0.113,0.532,3326.0,
0.4869940281668166,0.5130059718331834,0.15405210093601046,0.11485795111336305,0.27826440480857745,0.27255043864097783,0.1802751045010712,0.298,0.47,0.232,0.71,14937.0,2.186720315414378
0.4875584737011258,0.5124415262988742,0.15679668929284676,0.11678755635247445,0.2773396938073933,0.27038206030726075,0.17869400024002474,0.28800000000000003,0.466,0.246,0.7167500000000001,15469.0,2.250441886411976
0.4871516423847034,0.5128483576152966,0.15432480555188274,0.11151724773348017,0.27396649702630804,0.2735268433740448,0.18666460631428436,0.325,0.433,0.242,0.71975,17279.0,2.465632779941557
0.4911829650874977,0.5088170349125023,0.16981661697765302,0.12074823068378528,0.26630187427844393,0.2693558954951607,0.1737773825649571,0.314,0.374,0.313,0.6692500000000001,20280.0,2.27196875799558
0.4867828525509798,0.5132171474490203,0.13374178269969636,0.11383942950290588,0.2845009242245085,0.2794318830705872,0.1884859805023021,0.23,0.564,0.207,0.67125,2859.0,0.598699270803303
0.4910034748647011,0.5089965251352989,0.1467087781621816,0.11542271650558353,0.30512538973836895,0.27078557833580585,0.16195753725805995,0.134,0.696,0.17,0.716,7791.0,1.1698828955023244
0.4957921453858389,0.5042078546141612,0.1767682415031155,0.126619115508315,0.2552470058324356,0.2678899227239918,0.17347571443214213,0.30100000000000005,0.414,0.28500000000000003,0.77225,27184.0,2.6146829714749735
0.4883726202228616,0.5116273797771385,0.13411287983378128,0.1101737129938664,0.2549728923574499,0.294044808839768,0.20669570597513445,0.179,0.5720000000000001,0.249,0.77225,19592.0,2.311154435836065
0.4664428542646224,0.5335571457353777,0.15515043951292504,0.12473655257969073,0.27822613202215185,0.26484492728360715,0.17704194860162525,0.168,0.511,0.321,0.748,5985.0,1.3036797386466683
0.4955015888088934,0.5044984111911066,0.2148122355389846,0.12406894578613192,0.3135042545824657,0.22874751568162985,0.118867048410788,0.282,0.361,0.35700000000000004,0.71125,19664.0,1.9477009632059124
0.4892373596997981,0.5107626403002019,0.1466733222651236,0.10702142786399847,0.29313458301996154,0.2564918694119627,0.1966787974389536,0.359,0.413,0.229,0.6744999999999999,9460.0,1.914095843643981
0.4933765635125933,0.5066234364874067,0.15115782170184647,0.10045711051076077,0.3176686195602614,0.25710794338417703,0.1736085048429544,0.464,0.236,0.3,0.7427499999999999,13864.0,2.6319979232455606
0.4841734643281538,0.5158265356718462,0.1858289621013888,0.12121914396687115,0.25793220253454424,0.2636263995227843,0.17139329187441155,0.304,0.419,0.27699999999999997,0.7072499999999999,20605.0,2.2685287725364027
0.482300448271088,0.517699551728912,0.15088152808803776,0.11771395776972038,0.2685533902839674,0.28386191342156564,0.17898921043670885,0.231,0.611,0.158,0.63875,5377.0,1.5413765513907793
0.4836599468362293,0.5163400531637706,0.14016883835152474,0.09965704231054047,0.2766472999631092,0.2752435098594717,0.20828330951535395,0.4420000000000001,0.419,0.139,0.63475,15979.0,2.4443570002977046
0.4860645629812149,0.5139354370187852,0.16500485492644526,0.1554782943605128,0.30757728149640784,0.2438193944160805,0.1281201748005536,0.264,0.386,0.35000000000000003,0.7345,16927.0,2.2091875979899736
0.4571625865054653,0.5428374134945347,0.14287956893857776,0.1271167583539424,0.2739810437433643,0.2704085899297393,0.18561403903437626,0.174,0.574,0.252,0.74425,4459.0,1.3868267062697774
0.4606113047464727,0.5393886952535273,0.1478409037564742,0.13869933191083755,0.2611953292687109,0.2713729769969181,0.18089145806705928,0.15,0.564,0.28600000000000003,0.7182500000000002,4337.0,1.6479164691879478
0.4988444383474992,0.5011555616525007,0.17142895248764892,0.12139970620345125,0.3037078953535561,0.263879600573875,0.13958384538146873,0.284,0.3820000000000001,0.33399999999999996,0.69425,32779.0,4.624656088568135
0.4757049615255855,0.5242950384744146,0.14501619776629404,0.12223974707823508,0.2933221908139661,0.27068176612288153,0.1687400982186233,0.235,0.5750000000000001,0.19,0.637,4696.0,0.7620487843956936
0.4974182485283058,0.5025817514716941,0.14766756237636092,0.13302965421773888,0.2744655678655765,0.2804122180550167,0.164424997485307,0.569,0.265,0.166,0.6385,11449.0,3.065013353079527
0.495080616374507,0.5049193836254929,0.17313800047673844,0.12239028142152215,0.2618540271846109,0.2802559755481476,0.16236171536898095,0.308,0.406,0.28600000000000003,0.7902499999999999,20562.0,2.0971495670627744
0.487403071387769,0.5125969286122309,0.14558948426170365,0.12105582210341645,0.2771258881740641,0.2782631220459363,0.1779656834148795,0.224,0.608,0.16899999999999998,0.7509999999999999,21807.0,3.6238708999481704
0.4841161385076926,0.5158838614923075,0.15140462095841636,0.1325149107582345,0.2989870531028543,0.27745370193279745,0.13963971324769744,0.16699999999999998,0.618,0.215,0.66475,5057.0,1.7462767384020488
0.47716250135879906,0.522837498641201,0.14919755448428335,0.10807892094379286,0.2843446054683195,0.2679434982439479,0.1904354208596564,0.616,0.217,0.16699999999999998,0.73425,8323.0,2.684866373546121
0.4865201505812402,0.5134798494187598,0.15845191251033292,0.12203958440278352,0.30471886041378593,0.2534466069758374,0.1613430356972603,0.292,0.573,0.135,0.64775,2049.0,0.6591493362158848
0.4946402230897068,0.5053597769102932,0.14310365965197694,0.10866087795841003,0.29181861701506595,0.288574144634677,0.1678427007398701,0.19,0.58,0.23,0.7040000000000001,12122.0,2.4556960770332203
0.4869717237425897,0.5130282762574103,0.15405669758389673,0.13472531799548584,0.3128092663612568,0.2706106334892703,0.12779808457009034,0.15,0.68,0.17,0.69425,6927.0,1.709113145573807
0.4910947746149191,0.508905225385081,0.1645876791500957,0.12231333870367825,0.2491567256349297,0.28256999700255514,0.1813722595087412,0.218,0.45399999999999996,0.328,0.7522500000000001,22699.0,1.8160910763528502
0.4984610647320876,0.5015389352679125,0.16706677472132606,0.1311037656908178,0.2585622157040258,0.255067803947229,0.18819943993660135,0.238,0.461,0.30100000000000005,0.8029999999999999,23782.0,2.1686676215914984
0.4914748838524328,0.5085251161475672,0.17583988544121712,0.13017622717524227,0.2709242800009979,0.2553374679943746,0.1677221393881681,0.222,0.4310000000000001,0.34600000000000003,0.7605,19168.0,2.6792694370744408
0.5018039583822264,0.4981960416177736,0.2074098411953376,0.14765235077837754,0.2724337010091528,0.2463302824063209,0.12617382461081122,0.365,0.35100000000000003,0.28500000000000003,0.84875,19360.0,1.5562887111652974
0.501190564535377,0.498809435464623,0.1852384839556587,0.1314885867461446,0.2753814279152886,0.2538533896792335,0.1540381117036746,0.245,0.424,0.33,0.7827500000000001,40127.0,2.4930308629078524
0.4930760100177733,0.5069239899822268,0.15018224532984556,0.1181063381448514,0.283286958012798,0.2768078643693472,0.1716165941431578,0.204,0.495,0.30100000000000005,0.8230000000000002,39307.0,
0.4938820714870677,0.5061179285129322,0.18959936031777766,0.13864886475750754,0.27939507470482405,0.26312251333208664,0.12923418688780414,0.215,0.609,0.17600000000000002,0.58825,,
0.5009850499613068,0.4990149500386932,0.1717283378823319,0.14963243897205256,0.3013864493245441,0.2591171738533077,0.11813559996776375,0.369,0.475,0.157,0.6387499999999999,1822.0,1.019557978988052
0.48698779724495395,0.513012202755046,0.14366654107744467,0.11744924825912967,0.270520985571004,0.2953632634758875,0.17299996161653422,0.273,0.568,0.158,0.6025,,0.7190238802824078
0.5022859976054098,0.4977140023945902,0.2527502142576999,0.1678460581528071,0.31054680508149235,0.1953772475178044,0.0734796749901963,0.685,0.19100000000000006,0.124,0.5335,3220.0,
0.48714739400894,0.51285260599106,0.15365637429053336,0.11314840456125196,0.27535447873453706,0.27436483937161155,0.18347590304206604,0.28800000000000003,0.472,0.24,0.71325,14977.0,2.1641353775145076
0.4877270625484913,0.5122729374515087,0.15650891048617716,0.11512249329230377,0.27447277572628603,0.2718820753399267,0.1820137451553064,0.279,0.467,0.254,0.71975,15448.0,2.2426801101966634
0.487266207106343,0.5127337928936571,0.15388546543500373,0.11032593477386,0.2702255477322044,0.27582847350256096,0.18973457855637094,0.314,0.436,0.25,0.72175,17260.0,2.4250955487748564
0.491369076638175,0.508630923361825,0.16983465754184734,0.12017329183925192,0.2647816380250124,0.2692845215835483,0.17592589101033995,0.304,0.381,0.315,0.6755000000000001,21501.0,2.296663130950525
0.48665628304939,0.51334371695061,0.13590252358690005,0.1088939992466249,0.28585944612654285,0.2777782353671166,0.1915657956728156,0.22100000000000006,0.557,0.222,0.684,2924.0,0.6166344268714912
0.4910885901413306,0.5089114098586695,0.1483717624124856,0.1112910886852334,0.3049814451615971,0.26726926505723353,0.1680864386834504,0.129,0.6900000000000001,0.181,0.7290000000000001,7694.0,1.2450717617782483
0.4959908100270087,0.5040091899729913,0.17448882917088196,0.12812719316720653,0.251810221917286,0.26712160793113515,0.1784521478134904,0.299,0.412,0.289,0.76575,27434.0,2.431982562507785
0.4890604071002857,0.5109395928997144,0.13266773505544566,0.1091949448054739,0.2520442106605423,0.2985126648231194,0.2075804446554188,0.177,0.5710000000000001,0.252,0.7765000000000001,19545.0,2.285347079252923
0.4667316580996141,0.5332683419003859,0.15666040991566266,0.11833591632618125,0.2802994150771035,0.2643848462399653,0.18031941244108726,0.158,0.519,0.32299999999999995,0.7509999999999999,6583.0,1.3587139321196386
0.495351729442995,0.504648270557005,0.21539622615314094,0.12237528089741395,0.3090801099141629,0.2307837317146874,0.12236465132059475,0.266,0.361,0.373,0.71825,19856.0,2.0206367615413425
0.48768073037815296,0.512319269621847,0.1468261112370798,0.10574115870102688,0.2868759039642881,0.2599176725103523,0.20063915358725293,0.34500000000000003,0.414,0.24,0.67475,8377.0,1.9105417383137366
0.492591469462884,0.5074085305371161,0.15172947034415635,0.09864012691349856,0.3106539156807637,0.26216392394349497,0.17681256311808646,0.456,0.235,0.309,0.743,13523.0,2.54791841411679
0.4843368213736665,0.5156631786263336,0.18587256013115785,0.11995239354668075,0.25589831456691925,0.2626007635629993,0.17567596819224288,0.28,0.4310000000000001,0.289,0.71125,20915.0,2.2101399830534247
0.4825001055807646,0.5174998944192354,0.14934727625089744,0.11739126354366584,0.2675533886732956,0.2843106983815642,0.1813973731505769,0.224,0.605,0.17,0.637,5078.0,1.5625076928333854
0.4840326233491581,0.5159673766508419,0.13987276952134234,0.0990412083043598,0.2715535454024494,0.2777576434450019,0.21177483332684646,0.434,0.422,0.14400000000000002,0.6335000000000001,15733.0,2.4154042829035363
0.4862532596970936,0.5137467403029065,0.16375748084603142,0.1497416495164446,0.3093622889136807,0.24496984563645224,0.13216873508739108,0.254,0.392,0.354,0.73575,15873.0,2.0236459529608135
0.4578360283127247,0.5421639716872754,0.14443738959643249,0.1201917161809939,0.2753834941262214,0.2723308586463751,0.18765654144997715,0.166,0.564,0.27,0.74,4663.0,1.4989635719933163
0.4606106184417066,0.5393893815582934,0.14690106177687376,0.13546294380203944,0.2598010367087777,0.27539372893817265,0.1824412287741365,0.14400000000000002,0.5579999999999999,0.298,0.7240000000000001,4698.0,1.707419882645116
0.4997998283178689,0.500200171682131,0.16988151698479995,0.12163734849796755,0.30301709931680937,0.2657032357054143,0.13976079949500875,0.261,0.386,0.35200000000000004,0.6985,33301.0,4.54865041311482
0.4759359308767824,0.5240640691232176,0.14440348869762004,0.12074158742563933,0.29230538355913604,0.2708157942063205,0.17173374611128414,0.228,0.578,0.195,0.6469999999999999,4449.0,0.8149429468656851
0.4979373220452109,0.5020626779547891,0.14542648795646956,0.13224333682832792,0.2774591783843658,0.2737669493430909,0.17110404748774585,0.5429999999999999,0.278,0.179,0.6627500000000001,12043.0,3.144663304277082
0.4950863773367323,0.5049136226632677,0.17151340245506813,0.12214480998475825,0.2582819290715051,0.2797394451289737,0.16832041335969475,0.29,0.416,0.29300000000000004,0.7937500000000001,20834.0,1.9848803876608279
0.4878952088652676,0.5121047911347325,0.14427155679341588,0.1205912071425698,0.27357670382614,0.2808598344033148,0.1807006978345595,0.222,0.6020000000000001,0.177,0.755,22073.0,3.7785378619269077
0.4841005203673376,0.5158994796326624,0.15087988753245152,0.12816116950697054,0.3015015158606751,0.2755726332993848,0.14388479380051802,0.161,0.613,0.226,0.66975,5174.0,1.739467050199316
0.4763573312416584,0.5236426687583416,0.1478171336748706,0.107090593193341,0.27998951874025785,0.271286602285872,0.19381615210565856,0.594,0.23,0.17600000000000002,0.7305,8177.0,2.8310943664937915
0.4875846113256125,0.5124153886743875,0.15682304670801914,0.1181327301787196,0.3008627740337024,0.2614348977930851,0.16274655128647378,0.289,0.573,0.138,0.649,2018.0,0.6977161081844663
0.4949730938240867,0.5050269061759133,0.14478917788384713,0.1048838145715436,0.28946615562984834,0.28981878463450683,0.1710420672802541,0.185,0.5710000000000001,0.244,0.70525,11852.0,1.8836780428539373
0.4871666781251548,0.5128333218748452,0.15350234233674795,0.13027875914184056,0.31451424511849924,0.2704454542699132,0.13125919913299905,0.147,0.675,0.177,0.6985,6737.0,1.6994949616857702
